loss/chi_loss	loss/tau_loss	loss/D_kl	loss/Df	loss/td_error	loss/nu_loss	loss/lmbda_loss	loss/actor_loss	loss/tau	loss/lmbda	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.0035309636370686515	0.011899188203830251	0.00027916573009783674	0.022775416099568804	0.04676845633412986	-0.013172136682320446	9.794591810226446	0.07401818602801598	1.2242942533493038	1.2248162215709744	44.4	9.156480329978942	1000.0	2499.0
0.004482654654944534	0.010261606496945016	0.0003039611502260659	0.022485306740575105	0.037306083750829395	-0.014521982125927828	8.464348045539872	-0.16563788035547627	1.0581119431734085	1.0586367420673344	28.9	10.34060722901389	1000.0	4999.0
0.006195595852140069	0.008517820164002446	0.0006295866045109594	0.02240724871394795	0.03057849693299827	-0.014414831089052933	7.255192358589184	-0.20643692308600556	0.908357100510598	0.9076075433015829	35.5	9.097020377533049	1000.0	4999.0
0.008779196094545723	0.006640294925495987	0.0014547417543770919	0.020253149697096726	0.02399247212703272	-0.013965158563447173	6.165006492042538	-0.23780299614095354	0.775650372719766	0.7714848325014126	30.0	8.427143686922737	1000.0	4999.0
0.012410959119572861	0.0044296379475854365	0.003349695159645441	0.01825956688368335	0.019080631713833354	-0.013288842324767614	5.194471863365176	-0.25697166627771456	0.662401481461524	0.6503317427158334	44.6	14.184754971287004	1000.0	4999.0
0.01810048996340053	0.0015597021040177812	0.007355513476277571	0.015734634824581702	0.014043946191981892	-0.01216593436371537	4.341545143222811	-0.2685831039734022	0.5812527821779265	0.5439361092448222	32.8	11.407707578559727	1000.0	4999.0
0.023896414980907853	-0.0006929422081901247	0.011190636731779977	0.014601689351449725	0.012982593706930298	-0.01275992626246228	3.6026906443595914	-0.2766341313455413	0.5765388160228715	0.4516991945147508	46.7	11.144488119005706	1000.0	4999.0
0.028397480417252974	-0.001499308503573822	0.012326490393584742	0.014610372710738452	0.013556633077935474	-0.011088886631401977	2.970854865837091	-0.28163977425939696	0.6412917667627323	0.37269059151411016	37.4	9.134959910606032	1000.0	4999.0
0.03328652413590268	-0.002041960019418755	0.012795889430854301	0.012558428340825233	0.009906863798613134	-0.010179547832342851	2.435851552486418	-0.29755377931023336	0.730300888514517	0.3057637693166732	46.9	13.146812268420915	1000.0	4999.0
0.03745242084504871	-0.002220280374468455	0.012693479203203035	0.012463158864399818	0.009269934959401203	-0.009676246006325528	1.9875871671199792	-0.3044168342864593	0.824500420761106	0.24962563429474788	58.2	12.20692498297088	1000.0	4999.0
0.040568225944140626	-0.0020006397691453705	0.01218296840117215	0.010563048818866484	0.007985650211870544	-0.008974364790404688	1.615230830478667	-0.3131691798654563	0.919467659568787	0.20294126731157291	49.0	12.977206574308035	1000.0	4999.0
0.042866614276508994	-0.0016284243991582332	0.01162603767670494	0.011367867550253506	0.009595426645235603	-0.008513238386355518	1.3081221281528457	-0.3167196567730932	1.0036321502685543	0.16440284463763236	43.2	12.438233123126764	1000.0	4999.0
0.0446007162137291	-0.001262281004119794	0.011173964641421995	0.012263173989542617	0.010610564872767406	-0.008730868448626961	1.0563422639846798	-0.32282605480301435	1.0757111603260048	0.13278827962875345	82.1	11.617143818470947	1000.0	4999.0
0.0465250560359011	-0.0010339930182627756	0.010909481747804706	0.012342635719703019	0.011404343754083418	-0.008228257054966888	0.8509426300287248	-0.3250657162670083	1.138941005468368	0.10699465446770184	46.1	11.340559336693996	1000.0	4999.0
0.048760936444984755	-0.0010455765286146279	0.010876141613902606	0.012255357894086055	0.010070141218006456	-0.007898995445318501	0.6840782941102984	-0.3323291849794718	1.1939680214405073	0.08603796927034853	69.4	13.854564123130244	1000.0	4999.0
0.04975391791644708	-0.0007437586190611912	0.010598927725961318	0.01272393157632267	0.010114688547876081	-0.007921661382841854	0.5491207666635517	-0.33434053068786945	1.240721853971483	0.06907236028909676	51.9	15.700508315976764	1000.0	4999.0
0.05080097207497973	-0.0005542857570219664	0.010434009975405018	0.013788192484827145	0.012022231512215917	-0.008836999030802449	0.4402184551835062	-0.3357333403704756	1.2782811093807214	0.05538120966255665	68.1	11.31195374377055	1000.0	4999.0
0.05180581923381136	-0.0005180984597453975	0.010396959512654482	0.01587530924809761	0.014579949925329279	-0.009199986793969928	0.3525053261518476	-0.3391213034791159	1.3035277493000037	0.044352029486000526	76.4	11.642593015660697	1000.0	4999.0
