loss/actor_loss	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.11219571413993867	16.8	129.38932711374602	82.5	2499.0
0.08812620701193812	0.0	316.4894278794766	246.0	4999.0
0.08155576027929762	69.8	451.85787903512556	281.3	4999.0
0.0778255748122931	64.2	923.5987402434496	670.8	4999.0
0.07533292858451615	54.0	606.023003574255	393.4	4999.0
0.07354106941670178	108.1	704.6817511441685	432.4	4999.0
0.07209711691737188	238.2	1224.6251761567194	737.2	4999.0
0.07092987511754024	160.7	969.6294825939167	594.9	4999.0
0.0697399315595626	46.0	209.38331912652657	100.0	4999.0
0.06892854202687747	56.8	531.1305192322591	344.2	4999.0
0.06832127842307086	88.1	750.5699305547361	474.0	4999.0
0.06773368662893775	44.3	742.807143208251	496.9	4999.0
0.06706047918498509	165.8	1099.6609849464426	658.3	4999.0
0.0666845030918716	46.7	599.1501680024151	375.5	4999.0
0.06622289770096536	20.6	1214.5402127765005	880.0	4999.0
0.06574270842075372	344.4	1410.5702208767077	811.8	4999.0
0.06554690229892722	46.1	181.2891863305662	107.2	4999.0
0.06513597131818501	112.3	835.0118827028197	483.0	4999.0
0.0648049519717692	161.9	1283.323655384779	759.7	4999.0
0.06442417367845772	190.6	1146.668673218095	660.1	4999.0
0.06427353176027537	118.8	939.2231225742222	557.9	4999.0
0.06411480377316459	143.4	1527.9256596525615	932.0	4999.0
0.06382428506612779	140.7	913.9816105982334	515.0	4999.0
0.06363183746933956	75.8	701.4860124375352	409.6	4999.0
0.06339894644171	279.6	1358.3795982991662	765.3	4999.0
0.06311844520717871	174.4	784.892652831631	442.5	4999.0
0.06308549344241599	147.7	1157.2827668940542	708.4	4999.0
0.0627147161394358	88.1	352.46326990762356	212.3	4999.0
0.06282171379029748	185.1	1072.047834716822	596.3	4999.0
0.062421233177185065	44.8	1214.634626037949	841.4	4999.0
0.06246417950540788	107.2	967.8008485786322	629.9	4999.0
0.062284813326597216	171.0	1283.6192891697501	745.5	4999.0
0.06212568019330509	136.7	1130.4705009779404	676.0	4999.0
0.061922239011526145	69.1	924.2379019824905	616.0	4999.0
0.06195057806968692	151.8	1076.3788386842134	620.2	4999.0
0.06192066630572073	110.6	977.7590709540049	609.4	4999.0
0.061862487509846666	121.6	976.6215331588535	572.1	4999.0
0.06162055265158409	158.5	1053.2794273599595	593.5	4999.0
0.06146558960080146	138.3	861.4925036529179	503.5	4999.0
0.06135163287371395	174.7	1373.2451582423814	825.3	4999.0
