Steps	loss/chi_loss	loss/tau_loss	loss/D_kl	loss/Df	loss/td_error	loss/nu_loss	loss/lmbda_loss	loss/actor_loss	loss/tau	loss/lmbda	eval/Cost	eval/Reward	eval/Length	train/best_idx	update/env_step
27499	0.16179787958144917	-0.010684741302924178	0.017957675702974078	0.04503962493811114	0.1752336597828447	-0.033995082430766654	0.37653394098281845	-0.12104712435387541	1.3424618260860441	0.20443703048229198	301.1	154.1899490628871	1000.0	2499.0	27499.0
29999	0.16422331920409114	-0.010157787093636671	0.01730359149037844	0.04544088115814611	0.16938458971130838	-0.030989865004152337	0.30485819748044	-0.13205522470996925	1.3923373362541236	0.16565915003418916	304.9	157.8534384049133	1000.0	2499.0	29999.0
32499	0.17618570833245756	-0.017685875011800082	0.022215264949634512	0.044071359372423034	0.1586169652211122	-0.027517466047656678	0.24549118567854114	-0.13781207188095054	1.447297410917284	0.13383317868113523	390.9	161.92364859635478	1000.0	2499.0	32499.0
34999	0.1707657835970163	-0.01201334690455988	0.01816205568551633	0.04887596375239747	0.18335762641842324	-0.027122588280227115	0.19763106911182385	-0.14636245321885943	1.4716995322704314	0.10788621632456778	377.1	170.54662820538456	1000.0	2499.0	34999.0
37499	0.17629862047366457	-0.014891303400101603	0.019802694724626042	0.04676481719919478	0.1758708818750101	-0.023511671270949285	0.15908905994296085	-0.14804516182361685	1.51436898140907	0.08675920796692367	387.6	167.65366101091263	1000.0	2499.0	37499.0
39999	0.1727266044515106	-0.011846976050717755	0.01765463904410444	0.04672552093454979	0.16479953147440804	-0.02320635706395261	0.12761901189684804	-0.1590874668895239	1.5458959496498133	0.06965449790507566	305.0	153.0197284313246	1000.0	2499.0	39999.0
42499	0.17065222360188467	-0.010218655688657092	0.016468754675296886	0.04837498435794193	0.1749198211761752	-0.022822025714610443	0.10230729932785042	-0.1647844147891482	1.5810198877811443	0.055856475950777626	277.6	148.35430078739614	1000.0	2499.0	42499.0
44999	0.17444615328295557	-0.013458182067998859	0.018261882237618866	0.05086596430822256	0.19551619616720378	-0.020522315543832013	0.08178048265576372	-0.16702016393190028	1.6320092178821521	0.04474017166346312	338.4	166.67760295420143	1000.0	2499.0	44999.0
47499	0.16792826346474482	-0.008332261476077478	0.014953597624568216	0.04968338357034276	0.17099181153548051	-0.01954878218311595	0.06561762627363207	-0.16849208853403888	1.684874647855755	0.035798812745511485	393.4	167.38692919168287	1000.0	2499.0	47499.0
49999	0.1688645131182426	-0.008692036927509906	0.015000109748095344	0.05029443751339931	0.18772827864796396	-0.01969861992434669	0.052493649290502035	-0.1768439420163439	1.7416474966049171	0.028621229354292153	258.7	151.21375228088655	1000.0	2499.0	49999.0
52499	0.16825822748941002	-0.007577082896887178	0.014237261073106541	0.052056506085063396	0.18666814051461036	-0.01999559668445939	0.04195667281448837	-0.17477503650188397	1.7877346454143526	0.022874557267129458	302.1	162.93497676626905	1000.0	2499.0	52499.0
54999	0.16625357033544147	-0.006563004835578418	0.013579794784012446	0.053131343355029635	0.18830640843670113	-0.018825622549720363	0.03356086157634849	-0.17854853391397985	1.8305486931323993	0.0182720832578838	146.7	111.28135263294102	1000.0	2499.0	54999.0
57499	0.1678143118576341	-0.006840157286661434	0.01365387471954039	0.05250447303886436	0.17322807254437092	-0.02159185592149828	0.026759435273706864	-0.18115843019124522	1.8742963567256945	0.014591390518471577	348.2	154.1499217964676	1000.0	2499.0	57499.0
59999	0.16258614575924904	-0.004135352245718695	0.012171661880458531	0.05409065640881489	0.19649697878063846	-0.017195793990820978	0.021418536665290557	-0.1823320153148803	1.905772591304783	0.01164745280481871	308.3	151.65740242919804	1000.0	2499.0	59999.0
62499	0.16168584690070822	-0.0038463562313201653	0.011975676908993007	0.050068365583211774	0.18204569403071133	-0.018803651918222062	0.017114947714656516	-0.19318616657105936	1.9460605994224587	0.009293937303870924	205.8	144.97945214754765	1000.0	2499.0	62499.0
64999	0.1603408626091988	-0.002835232494138403	0.011421160957130165	0.05552188678255201	0.20823113351427677	-0.018893383815703556	0.013651880045607682	-0.1917138220047076	1.9949700684070608	0.007416602056100955	312.1	141.2243232003873	1000.0	2499.0	64999.0
67499	0.16330332595991892	-0.003918525948453929	0.011937672259200633	0.059730345742890566	0.2315837502181242	-0.021841726430071047	0.010893281207606204	-0.1944488081399099	2.024304867267614	0.005917307227104916	415.8	165.93297170031724	1000.0	2499.0	67499.0
69999	0.16446123190280243	-0.004820930334890222	0.012363001914765904	0.05528983766654619	0.1951907416918306	-0.01855672202565508	0.008686714897025395	-0.1964916940940474	2.0346212192535407	0.004720539002306761	110.5	125.85478918220532	1000.0	2499.0	69999.0
72499	0.16826174347905531	-0.006389444568526595	0.01310830002811288	0.05450211950522994	0.1782792884089462	-0.019170891437269858	0.0069155802316963645	-0.20096390599359798	2.0578218746185364	0.0037664846587926156	205.7	145.1879680639315	1000.0	2499.0	72499.0
74999	0.1601996811445669	-0.0018229457648355485	0.010880892965741278	0.05564195224563858	0.19306614428325908	-0.0184943764758877	0.005529270395636561	-0.20231843607953767	2.0693566655159046	0.0030039968322031207	399.1	166.72068525090572	1000.0	2499.0	74999.0
77499	0.16167140424517817	-0.0020091200311372582	0.010960302413931373	0.06363968784184629	0.2187613891869676	-0.02720871170878072	0.004404685679543758	-0.20776754261145783	2.0945946763038625	0.0023958952999673802	280.0	146.05269393845967	1000.0	2499.0	77499.0
79999	0.16155838835876452	-0.0023853608199369764	0.011123948351247977	0.061829493847097156	0.2176985376181146	-0.02014937063253892	0.0035170191464945683	-0.20584137122461327	2.1232316887855527	0.0019107339303474878	275.0	145.03815498298124	1000.0	2499.0	79999.0
82499	0.15877863898832692	-0.0009061391400075983	0.010424274692295999	0.06577246808441763	0.23764608540798743	-0.02615735502592409	0.002805075586587189	-0.20810491560999597	2.1351946251869265	0.0015238054374698553	427.2	165.5543532536125	1000.0	2499.0	82499.0
84999	0.1634190163983743	-0.0023990343774912626	0.011115165383992938	0.06728738584742743	0.2601333120038063	-0.025907360064919456	0.002236197915999218	-0.21030248233610746	2.1494246026039137	0.0012151653587352497	242.4	135.5606792905849	1000.0	2499.0	84999.0
87499	0.1594869464351545	-0.0010700709397377542	0.010493987334205288	0.06293848673367887	0.2302747111283706	-0.020106951975177027	0.0017840643783099952	-0.2106855569415725	2.168584923171991	0.0009691165861673605	337.7	159.40200556981728	1000.0	2499.0	87499.0
89999	0.15953906191020528	-0.0007270639013389887	0.010334532591327132	0.06397979248215907	0.24547071334464707	-0.02277834308234005	0.0014235836417414247	-0.21362710471330318	2.1743584826469498	0.0007727089906344188	282.6	137.3007240518424	1000.0	2499.0	89999.0
92499	0.16000041407463444	-0.0007500640425457296	0.0103433794340428	0.06279552236444125	0.21238258447247763	-0.02273938080902238	0.001134931986406445	-0.21463325782666332	2.1867891532897974	0.0006161936110584063	252.2	124.60600227545196	1000.0	2499.0	92499.0
94999	0.15840880280845832	-8.825552984781135e-05	0.01004047064260651	0.06461064744284749	0.24707854798731677	-0.02459559147790225	0.0009056603757897412	-0.2165859051343088	2.1901233973503134	0.0004913666566833855	287.6	160.4536198760876	1000.0	2499.0	94999.0
97499	0.15837400779765737	-0.00011735202791610378	0.01005411335196513	0.07154746882624023	0.2863837415238025	-0.027698709102472224	0.0007220446118619312	-0.22142681016428445	2.184295506858827	0.0003918252296862189	164.5	135.90878124974006	1000.0	2499.0	97499.0
99999	0.1592627531038009	-0.00045324360869567485	0.010207194825782596	0.06811132872713792	0.25624664968467875	-0.023651650348002023	0.0005755343013559478	-0.22321924715816166	2.1879360708236706	0.0003124501591781152	185.2	123.67714117049235	1000.0	2499.0	99999.0
