loss/actor_loss	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.07316442907452592	9.6	4.119241389130639	1000.0	2499.0
0.06337410261929043	6.0	1.9684598307690053	1000.0	4999.0
0.0615951194241644	9.6	4.079317635926946	1000.0	4999.0
0.06042905688732851	13.2	5.133083791963471	1000.0	4999.0
0.05954731505960231	11.7	5.020210460694003	1000.0	4999.0
0.05877428701817992	15.4	4.855528679077243	1000.0	4999.0
0.0581294509857892	19.0	4.696690526495907	1000.0	4999.0
0.05773406333476301	4.8	1.3760608137457118	1000.0	19999.0
0.057114344921708096	4.7	-0.3864336539106678	1000.0	22499.0
0.05661736822873364	16.1	4.253202787118277	1000.0	22499.0
0.05638685639351611	8.8	5.4822884209472935	1000.0	22499.0
0.05576485196202995	6.6	3.759604684505728	1000.0	22499.0
0.05557465611994264	11.1	2.4601970029594904	1000.0	22499.0
0.05498996808528889	12.4	2.1550662795306432	1000.0	22499.0
0.054812083415687204	11.1	3.46133339217146	1000.0	22499.0
0.054562427103519454	14.6	3.0505316552351154	1000.0	22499.0
0.05417032555639738	5.5	1.4100388622683222	1000.0	22499.0
0.05382096690833569	32.8	5.923003088705452	1000.0	22499.0
0.05359238078892225	8.6	2.283789103537079	1000.0	22499.0
0.05332219311594961	15.6	7.476068864968235	1000.0	22499.0
0.05304113852977749	7.9	2.2483671813223984	1000.0	22499.0
0.052799914589524335	20.0	3.9558262130041215	1000.0	22499.0
0.05268515945225947	17.2	1.6764854737448815	1000.0	22499.0
0.05251774789243933	5.5	-0.14039005381481945	1000.0	22499.0
0.052188030557334536	7.3	4.825046006590152	1000.0	22499.0
0.05198323353827013	45.4	0.7213654110958595	1000.0	22499.0
0.05201439711749555	26.2	6.883988460648814	1000.0	22499.0
0.05162547045350075	11.2	3.1738921036497394	1000.0	22499.0
0.05145200260132554	8.5	0.8198659809353235	1000.0	22499.0
0.051288699911534806	8.9	3.843715655791539	1000.0	22499.0
0.051073534062504845	17.1	4.285491835638142	1000.0	22499.0
0.05111878142207867	25.7	4.250359759165254	1000.0	22499.0
0.05088047293275596	0.0	2.34842889709054	1000.0	82499.0
0.050933268490433586	11.5	2.5295803946008424	1000.0	82499.0
0.050567922705411855	16.3	3.8567739947810438	1000.0	82499.0
0.05054530277103183	15.6	5.00084045898093	1000.0	82499.0
0.0503100901558996	17.8	4.509469441636986	1000.0	82499.0
0.05044248133450749	11.5	2.3326775062819904	1000.0	82499.0
0.05028431073129176	16.4	3.938523803149379	1000.0	82499.0
0.050103809142112626	35.2	3.3926466748121307	1000.0	82499.0
