Steps	loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/mmd_loss	loss/qc_penalty	loss/lagrangian	loss/alpha_value	eval/Cost	eval/Reward	eval/Length	train/best_idx	update/env_step
27499	0.05221571820229291	0.032507427461389016	2.218089212317635	-1.2576885970592497	0.034477389036118994	0.007999312840706239	0.02264504608370966	0.7174865849733371	10.6	12.968729823004267	1000.0	19999.0	27499.0
29999	0.051741149830818234	0.038326406788116385	2.026409732049207	-1.420466133594513	0.048983677829056944	0.011085651926502724	0.03627781689927042	0.7085077764511118	57.3	63.70793352428258	1000.0	19999.0	29999.0
32499	0.0514196363806725	0.03523959770045757	1.8912779687220098	-1.4532647514820087	0.028765427568554908	0.003991276884222662	0.009147166136569074	0.6930930184364315	129.8	102.55126602846822	1000.0	19999.0	32499.0
34999	0.050906813026964585	0.027469019850899012	1.54699259255188	-1.3753953165531179	0.026662975730746975	0.0010087778799060556	0.003201546562146545	0.6668336617469793	177.4	167.3372296280093	1000.0	19999.0	34999.0
37499	0.05068705668449397	0.021762415788428927	1.1783782517664994	-1.2971282481670379	0.02550713207423692	0.00015375163054493393	0.0010150748087597778	0.6411162218570706	324.3	186.94124065153133	1000.0	19999.0	37499.0
39999	0.0503481364816427	0.019022999515508683	1.0010401333856853	-1.238987897872926	0.026293028254061965	0.0001062932283909505	0.0008323659138544761	0.6175444122552877	331.2	178.79360343850183	1000.0	19999.0	39999.0
42499	0.05008092993646865	0.017523051294304957	0.9252147743958055	-1.1836499769210798	0.025498742726445197	-3.420364427800001e-05	0.00046172977968776696	0.5949587714195267	379.3	215.4621269020848	1000.0	19999.0	42499.0
44999	0.049865640294551795	0.01617530798567073	1.3029908620517519	-1.1463430528640737	0.027393874792009585	0.00035888336094956207	0.0015207762189328624	0.5749912026405318	140.2	102.65414010208765	1000.0	19999.0	44999.0
47499	0.049715566247701605	0.015405048852302452	1.7811677597152489	-1.1120463090419754	0.02726397782564163	0.0009455931371599611	0.003078432034317371	0.5567982743024841	50.4	50.75860238411026	1000.0	19999.0	47499.0
49999	0.04922070452719916	0.016209654426480886	1.6845015783338424	-1.085881805276872	0.02861131940186023	0.006726742741424359	0.015651866897272344	0.5403880533218381	39.7	45.12078063745212	1000.0	19999.0	49999.0
52499	0.04925216151773929	0.01562865859577565	1.4728457551994827	-1.0763956652402848	0.030085828361660245	0.009179225816488203	0.022712729589010244	0.5253451808691023	242.1	137.0781459548265	1000.0	19999.0	52499.0
54999	0.04893260338604445	0.018131411970629164	1.6949760427902723	-1.095864548420906	0.03247928291559228	0.008095035004895765	0.019535240131740694	0.513014125990868	130.0	107.92062799991032	1000.0	19999.0	54999.0
57499	0.0488353612393141	0.016315786375968915	1.5415389227581082	-1.0957453985691077	0.028710752087086407	0.004409017771153072	0.010427313101359515	0.5005326488137266	40.8	52.157424257424005	1000.0	19999.0	57499.0
59999	0.04862247927188885	0.015224765637258778	1.3831038996149652	-1.0847308913707725	0.030712905130535324	0.005102503603080744	0.012211040936761218	0.4880297214150423	37.9	38.369206627306774	1000.0	19999.0	59999.0
62499	0.048527369667589665	0.016130093945310987	1.5148267527705315	-1.0732786330461483	0.029018303640186816	0.005880804981358969	0.014123752027503145	0.47649317415952674	151.0	96.8111289966654	1000.0	19999.0	62499.0
64999	0.0481862801671028	0.014931130158615462	1.5142844502678623	-1.0585559105873097	0.02964698789939283	0.005406671651234757	0.013655662471670459	0.46466535828113575	52.3	62.78640095113826	1000.0	19999.0	64999.0
67499	0.0481256890326738	0.015584934902705178	1.362379500465791	-1.0657645118236536	0.03138444538787008	0.0057412742338769935	0.014465472038068255	0.4547890598535534	91.4	94.12387983315116	1000.0	19999.0	67499.0
69999	0.0482511917993426	0.015250383088588317	1.3230725656666438	-1.067659692263603	0.031061169599741655	0.0057290120451748095	0.015349154513937088	0.4453247909426685	106.8	85.06200482864288	1000.0	19999.0	69999.0
72499	0.04817277693897493	0.015368962238237742	1.2601794102942914	-1.0588776811122922	0.0290697984844446	0.006911003786341678	0.02181400481915128	0.43556598894596077	14.3	64.70801300270705	1000.0	19999.0	72499.0
74999	0.04801579228341583	0.014538950945507396	1.106553625440263	-1.049696036863325	0.030403390359133482	0.006789599638955484	0.02409969770172256	0.4260931189894673	65.0	44.153487583358356	1000.0	19999.0	74999.0
77499	0.04790939311236147	0.01549650381048682	1.3033264092770835	-1.044816090035441	0.030543007712811293	0.006582227657649441	0.026088157968142133	0.4174086833000181	34.8	48.701884286463205	1000.0	19999.0	77499.0
79999	0.04764784812927246	0.015291566679060576	1.2113630024111406	-1.036756753325459	0.02929584435075518	0.006615175676146651	0.028240080943851376	0.40878230222463685	51.8	66.56134014265129	1000.0	19999.0	79999.0
82499	0.04761507994830612	0.016306592151880198	1.2270108330799296	-1.034839573121068	0.032573118775337986	0.006981294573487307	0.028667960192013203	0.4008478002429011	43.9	61.70959824456016	1000.0	19999.0	82499.0
84999	0.04755367505699389	0.015834412618885095	1.1258414226789941	-1.0369440316438683	0.033072630678862354	0.006273379061256396	0.02309915447248329	0.39412947021722816	41.3	43.57984827673303	1000.0	19999.0	84999.0
87499	0.04743560161441557	0.015258252856647645	1.0908318980118799	-1.0431739628553405	0.03517026606425647	0.006083564872697741	0.020963083897154608	0.3879343715071674	79.5	73.86064325009148	1000.0	19999.0	87499.0
89999	0.04749860486462717	0.014201923949328305	1.0128338089065794	-1.0351568397998823	0.028758674228191387	0.004826695509887683	0.015975188927282495	0.3816057044267652	30.8	48.61200832113797	1000.0	19999.0	89999.0
92499	0.04735041837394237	0.014200130544036899	1.2333978349832206	-1.0153277112960852	0.03125580647587772	0.00565958001935125	0.027796924468767182	0.3744511221885679	51.9	48.86581710897752	1000.0	19999.0	92499.0
94999	0.04749935393035415	0.015582295998263912	1.323840466920829	-1.0087217950344105	0.03277585986331104	0.006174919748754477	0.03129439530599632	0.36799956092834435	111.5	55.505568409211506	1000.0	19999.0	94999.0
97499	0.04730682419687515	0.01565776154901518	1.372874810220927	-1.0122486131668076	0.03393636708930145	0.006092151823193851	0.028143834629174996	0.36244517878293975	49.8	47.940556362855006	1000.0	19999.0	97499.0
99999	0.047137942613661256	0.016494606427166807	1.330604964292763	-1.0274472051620454	0.03618799310624598	0.0065991624729525985	0.028984541054308668	0.35774490154981614	78.4	68.09651777744229	1000.0	19999.0	99999.0
