loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/mmd_loss	loss/qc_penalty	loss/lagrangian	loss/alpha_value	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.047710859496891585	0.00023698275608038241	0.2834670763488245	-0.06637520142495647	0.020525064685940755	-0.0003238984401516519	3.116233935909917e-05	0.426899098992348	28.3	22.537874249041945	1000.0	2499.0
0.047645878982543986	0.00023853175050930677	0.2904243764398016	-0.0694522936701776	0.020647217995673404	-0.0003542834370665463	3.362525908402058e-05	0.413928044617176	31.4	22.870875919923108	1000.0	2499.0
0.04734004268944262	0.00023870620958424074	0.30136381490457465	-0.07206882890164844	0.02064864189326761	-0.0003526756852333624	3.305205769921722e-05	0.40169820309877446	15.9	20.99960290809893	1000.0	2499.0
0.04730187170803549	0.00023005846854137147	0.3058482574892887	-0.07421482236832377	0.021007181097567103	-0.0003779971344058933	3.499899112085316e-05	0.39025939226150497	40.5	21.93482430505272	1000.0	2499.0
0.04706184179782874	0.00023535575580120837	0.3099622718864967	-0.07635027774572366	0.021462443779408914	-0.00039796260468010587	3.6441080297589716e-05	0.37959525430202473	33.9	20.44081887906963	1000.0	2499.0
0.047203718112409136	0.0002249995642825326	0.32012111165338397	-0.07870060590803626	0.021266555904597004	-0.0004168210816871573	3.7730163467733706e-05	0.3695621709823603	56.4	22.056093123719112	1000.0	2499.0
0.047069030134379804	0.0002136523233645434	0.32372599903477906	-0.08058450818657882	0.02140024541690945	-0.0004426210049995001	3.968968128765482e-05	0.360034333348274	39.9	22.161220207428503	1000.0	2499.0
0.046790749856829746	0.00021233956329060614	0.32655158478232565	-0.08239193972647188	0.021522714992612567	-0.0004430801399380244	3.935644597541591e-05	0.3509976028323167	42.4	20.83753395322714	1000.0	2499.0
0.046696416012942756	0.00021241341397001883	0.3305756335391044	-0.08427603394687179	0.02177401133775711	-0.00045642424675379527	4.020755311288652e-05	0.34247809106111576	35.9	20.942913735119653	1000.0	2499.0
0.046545546275377346	0.00020629822819727154	0.33712289874802354	-0.0861337269693611	0.02173138457089665	-0.00045288586309488846	3.960469323502025e-05	0.3344277534604067	42.5	22.51790762828789	1000.0	2499.0
0.0465805165871978	0.00021388126945065867	0.345773846178932	-0.08782460056543344	0.022001571141183344	-0.000479898610385817	4.1676301948621134e-05	0.3267024771571155	58.4	22.100539064200422	1000.0	2499.0
0.04643775617033248	0.00020567089878943762	0.3470223488599523	-0.08929074917435631	0.02190038865283126	-0.0004927737587460334	4.248716788912937e-05	0.3193945016503334	60.0	22.31601089505601	1000.0	2499.0
0.04622952973693609	0.00020113192699828964	0.34654103767238703	-0.09056099583208574	0.022477489368617484	-0.0004988528394161897	4.268939220076289e-05	0.3124723850727082	43.2	23.377958479612193	1000.0	2499.0
0.04623696900159124	0.00020425103234743416	0.3452157102837081	-0.09191645511686816	0.02229758991524574	-0.0005100408719066314	4.3400925147889765e-05	0.3058662406444553	26.5	22.48085475072522	1000.0	2499.0
0.04615649311989545	0.00019804300401219727	0.3503014871710524	-0.09329405937194835	0.022460475418716697	-0.0005069474788851034	4.29140401819723e-05	0.29952588677406317	27.7	22.377879509053024	1000.0	2499.0
0.04591252161860475	0.00019430305128662954	0.3534352456307843	-0.0942737317383289	0.022636775455623846	-0.0005249622016114574	4.4241892067819386e-05	0.2934977994561193	49.3	20.144150957575864	1000.0	2499.0
0.04586095248907809	0.0001955457612489187	0.3480658260116782	-0.0954177440583708	0.02318910861238839	-0.0005331453449648616	4.4750590757263336e-05	0.2877730515599258	34.1	21.178563191513557	1000.0	2499.0
0.04593514436632396	0.00019119650939307162	0.3513331053982601	-0.09696734515130503	0.02294873373359448	-0.0005244749709423563	4.385860084323095e-05	0.2823095365047458	35.6	22.633513553683617	1000.0	2499.0
0.045672780609130756	0.00019208415982933745	0.35128387802844724	-0.09820067701637741	0.022845802882313745	-0.0005098458373432099	4.2476917017790944e-05	0.2770146762609489	48.0	20.635410567946646	1000.0	2499.0
0.045506923484802383	0.00019133487939952996	0.34636912681320914	-0.09934181668460368	0.022815912368893642	-0.0005207121143038658	4.331331495755535e-05	0.27188519999980953	40.1	22.00198445324227	1000.0	2499.0
0.04559085512012246	0.00019539671839312686	0.34515955139627547	-0.09999343886971473	0.02331512319371104	-0.0005212154546162293	4.33206105901661e-05	0.2670046519637113	35.6	22.336262708469732	1000.0	2499.0
0.045417554368078726	0.00019103756847852025	0.34612713732547756	-0.10079784207046062	0.023082705950736984	-0.0005442808355675139	4.520699562912966e-05	0.2623009912967677	30.5	22.27920280956124	1000.0	2499.0
