Steps	loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/mmd_loss	loss/qc_penalty	loss/lagrangian	loss/alpha_value	eval/Cost	eval/Reward	eval/Length	train/best_idx	update/env_step
44999	0.07739428288191569	0.0002744733929520643	0.5549387479991722	-0.0015900019975735608	0.021489418684691182	-0.0001238431413759143	4.238678331431346e-05	0.46538475402593554	24.7	7.983047255025457	1000.0	29999.0	44999.0
47499	0.0773241182476281	0.00027511255504214765	0.5676159996746993	-0.0008763175273037634	0.021453276618570116	-0.00013319704415234255	4.303316060480286e-05	0.4504172541141513	22.8	3.641659333460301	1000.0	29999.0	47499.0
49999	0.07712451071143143	0.0002771659485253002	0.5644135740444937	-0.00034845340132160424	0.021796918396651762	-0.00014220844946567006	4.370878461163551e-05	0.43645903983116147	23.4	9.149466443038659	1000.0	29999.0	49999.0
52499	0.07688856708407406	0.00027808053862311485	0.5661638128468122	-0.00011057168455081414	0.02166617138087745	-0.00014958883123083504	4.3922499318944174e-05	0.42340034594535786	52.7	7.928443769531591	1000.0	29999.0	52499.0
54999	0.0770359472841024	0.0002809233213181413	0.5599823472459037	7.155732561659572e-06	0.021910452178120602	-0.00015780872394075202	4.458219224616175e-05	0.4111392793536184	35.2	7.831591301471965	1000.0	29999.0	54999.0
57499	0.07663337142616505	0.0002807540027932079	0.5881301373831885	-8.088434008168389e-05	0.021713007857650537	-0.00016180924889661153	4.41711515692361e-05	0.39954688094854357	43.4	4.018103948988479	1000.0	29999.0	57499.0
59999	0.07668046998828643	0.0002783287030846016	0.5887781097940188	-0.0004908633351791648	0.021534019955247608	-0.00016877309461763148	4.475356502735507e-05	0.38851885199546804	57.8	9.844061265502644	1000.0	29999.0	59999.0
62499	0.07638377532213916	0.00027989132064611355	0.5991659346417965	-0.0009348208259136296	0.021410149914026278	-0.00018139871772386871	4.672989006255642e-05	0.378035284674168	57.4	10.96032343501325	1000.0	29999.0	62499.0
64999	0.07651711284816265	0.0002778623722563412	0.6093318053205143	-0.0013888244056492146	0.021402873255312458	-0.00019164833065144635	4.8044898957829166e-05	0.3681124643087388	13.7	3.2653097506340316	1000.0	64999.0	64999.0
67499	0.07643191972672927	0.00028058323462056407	0.6168750435098681	-0.0018579431506950646	0.021639325225353265	-0.00019630102917247985	4.795612048190137e-05	0.3586962124943738	46.4	5.228735341484534	1000.0	64999.0	67499.0
69999	0.076292501296103	0.0002799579092171824	0.618318338406875	-0.0025112460717675316	0.021306527733802816	-0.00019868602596150186	4.7455554880058776e-05	0.34976208695173305	66.0	10.062762377064029	1000.0	64999.0	69999.0
72499	0.07606207810342296	0.00028665544708242514	0.6346561815085022	-0.003051149433420509	0.02135216572359203	-0.0002131727045546413	4.986284052355498e-05	0.3412173846602444	38.1	10.115197908827799	1000.0	64999.0	72499.0
74999	0.07595225354880103	0.0002844214571090481	0.6372404751117409	-0.0037011849873670147	0.021413940551877	-0.00022840921716229962	5.2405627618352794e-05	0.3330828900098802	53.7	7.261761343468508	1000.0	64999.0	74999.0
77499	0.07594514112174514	0.00028322761954721463	0.6616838843609156	-0.004641832200676428	0.021172618219256416	-0.0002310412014362782	5.207763102977195e-05	0.32528922240734043	31.8	8.038328137281809	1000.0	64999.0	77499.0
79999	0.07584355123341077	0.0002812290108613291	0.6536542323568509	-0.005221797698142473	0.02135184017941352	-0.00023451312400134153	5.187489297833289e-05	0.3178539859652519	21.1	7.561551366078778	1000.0	64999.0	79999.0
82499	0.07574502643942835	0.00028353313122414975	0.6760637426885218	-0.0059859886571706706	0.021504248297214527	-0.0002452930588557029	5.331831041830499e-05	0.3108091163039201	48.9	4.645964191775176	1000.0	64999.0	82499.0
84999	0.07562685126960268	0.0002781664244421582	0.6661817358116207	-0.007032815186295206	0.02145260976552961	-0.00025549316453198187	5.478609020379964e-05	0.30407633714675864	40.1	6.273208116232194	1000.0	64999.0	84999.0
87499	0.07540466417372235	0.0002762622576419641	0.6792390368266095	-0.007935571666428567	0.02127430705055596	-0.0002553245084954602	5.392289999715554e-05	0.2975945769309998	52.4	6.838864154067622	1000.0	64999.0	87499.0
89999	0.07547732423394908	0.00027662716553222545	0.6748625841551656	-0.008973216453439082	0.021346777100116045	-0.0002694129708934272	5.619475303335543e-05	0.2913798109412192	48.8	11.970917771412811	1000.0	64999.0	89999.0
92499	0.07574347269833086	0.0002739544152282504	0.6906680833958742	-0.009896859512652713	0.02166989438012243	-0.0002820415917227366	5.823942959466987e-05	0.28545160751342746	32.8	9.667166426752193	1000.0	64999.0	92499.0
94999	0.0756208462029695	0.00027780152440993544	0.7010882658078323	-0.010795683872047825	0.021813806499540834	-0.00027507808702754906	5.623438011852509e-05	0.2798040831446645	14.1	5.117129959386347	1000.0	64999.0	94999.0
97499	0.07558918282836675	0.00027199980325708973	0.6963401673289351	-0.01192610103058396	0.02144357681944966	-0.0002870022866886073	5.813254837177619e-05	0.27435870218276925	11.8	5.09209354438919	1000.0	97499.0	97499.0
99999	0.07525209582298986	0.00027564636302444546	0.7152972007888426	-0.012962398541346197	0.02145308126732705	-0.0002888578944239274	5.793090809798396e-05	0.26910461609363534	25.3	9.338268164992762	1000.0	97499.0	99999.0
