loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/qc_penalty	loss/lagrangian	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.11380670870542535	0.02369915950300674	0.4096142305541872	-1.1741622923279167	0.0019831338969414913	0.009810970124385416	41.1	609.3008732701256	408.1	2499.0
0.08564502181410792	0.08393314010477512	0.953140621558497	-2.3415609893321956	0.6344674674982206	1.5062746510386487	43.3	434.6520475782094	269.0	2499.0
0.0783632201462983	0.14824239097676378	1.3951915156851262	-3.421940934658053	0.9883095596477411	4.239551575565351	86.6	818.5542377531297	527.6	2499.0
0.07388179127871995	0.22236375628203867	1.940467064889846	-7.014008846569055	-1.4311555070579067	3.7708257663726865	9.2	670.4699176078176	460.8	9999.0
0.0708550200328234	0.2928047040319922	2.603274150125527	-6.80478618030547	-0.15294011987345785	0.159765226774701	157.8	715.3024410416342	417.8	9999.0
0.06905865926593542	0.39603902837254173	3.525194814408061	-7.687277489089975	0.011437901498440435	0.04047151585724822	337.9	1579.6207670695314	919.6	9999.0
0.06736381194740539	0.4800357199196245	4.363469961591575	-8.579862582969671	0.014822033462541306	0.03598974420994705	129.0	808.763752116782	445.1	9999.0
0.06632448534518469	0.5834625127807113	5.198607088916669	-9.334739196014432	0.012358898455217126	0.02061347938581872	122.5	691.5898542585163	359.2	9999.0
0.06506965591609484	0.6912964377857913	5.785011942573529	-9.94407229881286	0.008491632408415738	0.012826042911767319	306.5	1634.9610560255144	934.4	9999.0
0.0642067622154951	0.7709588834402373	6.176728927016773	-10.410206752014165	0.004095758599496866	0.006938881239777031	274.5	1201.9858168325188	692.8	9999.0
0.06380799245089297	0.7933708100853905	6.434144248673838	-10.78106940155028	0.000938222016695657	0.002572022051882932	180.7	677.4002198161585	377.4	9999.0
0.06295397320687783	0.8665550102972366	6.7256130289647595	-11.095678779602052	-0.00010488818601345154	0.0008845648255918648	327.8	1533.5974348628179	835.5	9999.0
0.06238471726775157	0.9137995187328322	6.710728103496169	-11.362188613510133	-0.0004116682169580606	0.0004790121579887451	222.8	704.8071251903732	397.3	9999.0
0.062158368034660794	0.9357146826278285	7.023326688670595	-11.573886336135859	-0.0006138475090992872	0.00039302045883541704	237.8	1050.764134728522	554.7	9999.0
0.06169661423861976	0.9540608843583193	7.1420603393105075	-11.752816828918457	-0.000825336554674868	0.00040592963629042077	122.4	825.6414729331239	438.9	9999.0
0.061230958247184705	0.9576533341434177	7.627189870446837	-11.916386613464372	-0.0010134214053726062	0.00040170531870867293	288.2	1338.9248751144385	718.2	9999.0
0.060870284248888566	0.9781154839774279	7.735374899659387	-12.041109313964869	-0.0012007072293632494	0.00040236269926826907	142.3	1001.7310195184763	496.8	9999.0
0.060624729603528965	1.0079666218238497	7.8540600544583326	-12.136683790969867	-0.0013962998133591313	0.0004133562272608233	247.6	1252.430351213542	697.0	9999.0
0.06037525838166481	1.0256431616932646	8.115653308034336	-12.214630115127557	-0.001531873433370355	0.00039640709428357426	239.3	940.0845943025469	540.3	9999.0
0.06007858833819624	1.0198509814031393	8.114803929025197	-12.273680805206299	-0.001723431397692729	0.0004048108741434595	174.5	961.8464652022169	520.9	9999.0
0.0597683091446757	1.0037867300378365	8.071473473257406	-12.328060714340202	-0.0018409767469123842	0.00039905411931072165	175.2	776.6627693098112	293.6	9999.0
0.059631699033081464	1.0389718566339388	8.369580641802274	-12.37722017669678	-0.0019937826568613565	0.00040904982265806264	206.0	940.056124716993	308.7	9999.0
0.05942330509722244	1.0256897580180808	8.112467329608986	-12.431312596130343	-0.002170356236277069	0.0004104267478943256	192.3	1361.3167054154997	745.2	9999.0
0.05909386598616839	1.0211769215896436	7.915229828748087	-12.46761296577454	-0.0022882943218730375	0.00040444055601997133	158.7	806.4271247050847	332.8	9999.0
0.05902268745303152	1.0197869372971051	8.13306066892368	-12.510390076827994	-0.002315742299663953	0.0003989739196810314	164.6	720.5572139586692	294.7	9999.0
0.05885110931247463	1.0274198031183535	8.23507729899617	-12.522408379745498	-0.0024809620455900593	0.0004110513371882013	169.8	1356.5038234818298	770.1	9999.0
0.058497902348637505	1.0161808281290134	8.212533468121755	-12.520369357299806	-0.0025588072342950926	0.00039890746075355965	178.7	860.4887210794244	422.0	9999.0
0.05854197058677685	1.037283195062209	8.280605935654417	-12.526329252624532	-0.0027163617870384726	0.0004111827903579968	112.7	541.1942802328083	222.7	9999.0
0.058313970053195954	1.0784548518996235	8.461120741911413	-12.521169649124143	-0.0027372184283292918	0.0003984097065982958	176.6	1082.1062769034866	583.1	9999.0
0.05811624847352502	1.023490560578894	8.326382495017189	-12.510335485076924	-0.0028482103808102678	0.00040396333374937907	234.0	1261.5893777243236	701.8	9999.0
0.05808340785652411	1.0541310501484529	8.158926183646097	-12.482581103897088	-0.0029577705419156696	0.00040743666680100347	137.0	1108.9433525086913	639.2	9999.0
0.05768374696969978	1.0602224309296644	8.159115757001477	-12.463293683242805	-0.0029354114281754857	0.00039302834546258504	239.1	991.6855670874687	516.0	9999.0
0.05781331623047592	1.0710697388335966	8.259336097740404	-12.451239670944194	-0.0031180803584225903	0.00040885624684733573	164.5	1578.3786768557195	907.2	9999.0
0.057468658155202745	1.0372220041159537	8.090404708896157	-12.421077881240837	-0.003152991880008537	0.0004016513010817333	260.1	1552.730092197922	906.1	9999.0
0.05756147182583813	1.082143072351098	8.013875139010707	-12.391548674011217	-0.0032198769506736405	0.0004031809939316868	114.4	475.3174143421734	148.7	9999.0
0.05725683126002537	1.0415825712810824	7.859420518380701	-12.35792324867247	-0.0033631650784649606	0.00041773802087536797	96.7	573.2237434774036	288.1	9999.0
0.05715985154062521	1.0673663412890326	7.86219211305795	-12.328041000366214	-0.003171750792458566	0.0003895453946473142	209.5	1229.7901747119165	705.3	9999.0
0.057094576886296246	1.033310279850485	7.749544721946011	-12.301930430603036	-0.0032542211377502074	0.00039624405410683557	164.2	1586.0302131574113	922.6	9999.0
0.05699750583767892	1.0346711489180556	7.657185742966051	-12.283826914215084	-0.0033498781908048807	0.0004066376038553705	78.7	423.615583779838	194.2	9999.0
0.05691547248214489	0.9879023378918425	7.492410804719012	-12.254031861114509	-0.0033832606554604428	0.00040792650683968017	153.2	1309.4827024403746	772.2	9999.0
