loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/qc_penalty	loss/lagrangian	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.06468152375072238	0.0010536123866350575	0.11918824568934498	0.15517247193455663	-5.7042784980359286e-05	7.253032635517095e-06	49.7	19.89664891154238	1000.0	2499.0
0.055618153038620895	0.00016933020323790362	0.13471454878709863	0.13334751025438285	-9.158467575972496e-05	1.1810901418775176e-05	21.8	17.71896444666367	1000.0	4999.0
0.05366861770004028	0.00013073488042801486	0.16012144254984598	0.10787267912030228	-0.0001076889532011478	1.3860968857063929e-05	17.6	17.35615313407146	1000.0	7499.0
0.05238249139785767	0.0001250161012112528	0.1859593215587487	0.08161778735816497	-0.00012215787229815758	1.5620351928026796e-05	30.5	18.02430782361193	1000.0	7499.0
0.051789274707436536	0.00012900010076791104	0.20518292354707315	0.057169524224102444	-0.0001285440004650129	1.628434355872342e-05	42.9	22.250664953391873	1000.0	7499.0
0.05117995321899642	0.0001407420573303531	0.21853787070550382	0.03495720625594253	-0.00013828211116444862	1.728638293623701e-05	50.4	19.799575172123802	1000.0	7499.0
0.050730503550171786	0.0001411242703106075	0.22059551862799834	0.015597993879998107	-0.0001481649390505198	1.8155259412328202e-05	26.3	22.1329305010196	1000.0	7499.0
0.0502642708003521	0.00014311898779752948	0.22506410651935743	-0.0007110249319244751	-0.0001622096504353749	1.9396276250411376e-05	37.8	22.218628126436606	1000.0	7499.0
0.05010749907195573	0.00014625300514694003	0.2304305972351974	-0.014952948891930265	-0.00018306530980539696	2.1316395048532038e-05	49.5	22.697981295483903	1000.0	7499.0
0.04959237128645176	0.0001586751974131348	0.23499969593668468	-0.027098404107615354	-0.00019728082320896186	2.2380121542461523e-05	24.7	22.038402230133517	1000.0	7499.0
0.0493223024517297	0.00016294406480439413	0.2443787500245149	-0.03753112675547603	-0.00021416889829177775	2.369749755455961e-05	45.0	20.836248184191557	1000.0	7499.0
0.0493434081330895	0.00017636719255967722	0.24588076563113392	-0.046330481982976186	-0.00023243504362764012	2.5136089013980694e-05	36.1	23.09953092667025	1000.0	7499.0
0.04895235581696034	0.00018605134573583266	0.25214729998430746	-0.054210918439924705	-0.00023792824446245493	2.5197892446752257e-05	32.5	21.871388636961985	1000.0	7499.0
0.048717974536120874	0.0001896277124309336	0.24407819652581467	-0.060821821464598226	-0.00024666617243515165	2.5598429169667687e-05	32.3	20.509866204491626	1000.0	7499.0
0.048527039380371624	0.00019464905904785357	0.24615951055062474	-0.06648730201721198	-0.0002649716487572276	2.6990262713700008e-05	27.4	21.570197450172373	1000.0	7499.0
0.048316966713965015	0.00019415286789529695	0.2550252761620496	-0.07122824243009092	-0.0002860732471529673	2.8642570325658338e-05	39.6	19.958255527403324	1000.0	7499.0
0.048307913114130525	0.00020626225584619438	0.2598913221055718	-0.07530501035451885	-0.00031173109850390717	3.07251655214849e-05	39.7	22.932614805373053	1000.0	7499.0
0.04819108505398042	0.00020933195728023015	0.2710760704878892	-0.07855286395549788	-0.0003336175348337742	3.237436026799823e-05	52.8	22.295526376808844	1000.0	7499.0
0.04804854302853352	0.00020726225426543878	0.28028741415116354	-0.08146988442242159	-0.0003507267262151797	3.356561019195974e-05	47.8	22.330633856894945	1000.0	7499.0
0.0477583681195975	0.00021173781061218494	0.2946498345898206	-0.08403738658726229	-0.00037063703094891	3.4987677499640294e-05	50.0	22.789922105264857	1000.0	7499.0
0.047646591468155315	0.00021263291444120693	0.3118118178011506	-0.08612669805884368	-0.0003936168314722532	3.670294397553635e-05	64.2	21.980876753747154	1000.0	7499.0
0.04751932041198022	0.00021326333566556118	0.3259895594636895	-0.08746475347876544	-0.0004256516139820817	3.9246195555788315e-05	63.3	21.06818148197182	1000.0	7499.0
0.04747479530423876	0.00021449767609176877	0.3429617763399823	-0.0887471589148047	-0.00044856139080706015	4.091792607078161e-05	68.8	21.021253218754165	1000.0	7499.0
0.04723645686954254	0.00022247981056963573	0.3564900179033401	-0.08977044349014751	-0.0004704817601250618	4.2461641867529924e-05	44.0	22.57187227823607	1000.0	7499.0
0.04717177377194163	0.0002232235886915677	0.36633910306473766	-0.09049082565903674	-0.000478268413321893	4.274548661501997e-05	47.3	22.270143494860044	1000.0	7499.0
0.04697694652676588	0.0002221582086808737	0.38428466281912516	-0.09099744276404388	-0.0005228932470201473	4.629002184742878e-05	33.2	21.60180791926421	1000.0	7499.0
0.04690391377061607	0.00021866254531809515	0.38443123916613553	-0.09155358423292628	-0.000538003103159796	4.7206348758999234e-05	35.2	22.12672560295679	1000.0	7499.0
0.046777760839462154	0.00021835503344618809	0.38490231638143074	-0.09195583691298945	-0.0005219961252407294	4.54117758326447e-05	40.3	22.129154529217587	1000.0	7499.0
0.0468565372943878	0.00022189679180338216	0.3939800141037998	-0.09219929252564918	-0.0005350502760799262	4.624470433893384e-05	26.1	20.694646293044567	1000.0	7499.0
0.046591387958824594	0.000216876908611889	0.3969628555188241	-0.09242138223648072	-0.0005390273507096029	4.6263996815139255e-05	35.3	16.694367272572556	1000.0	7499.0
0.04662975433319811	0.00021885557931995434	0.40427248749992223	-0.09240989044010654	-0.0005487684887603804	4.677352177599244e-05	47.0	22.490278607595744	1000.0	7499.0
0.04656799785643806	0.00022267066459468038	0.4043562969618302	-0.09258696043193343	-0.0005643496692209728	4.784553447776714e-05	39.0	17.46638518638841	1000.0	7499.0
