loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/mmd_loss	loss/qc_penalty	loss/lagrangian	loss/alpha_value	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.06463714516907924	0.0008741683538060643	0.1182940172308796	0.1385642277002335	0.026240864918753503	-5.183775875475195e-05	6.4520886564178515e-06	0.9757385487794854	18.8	13.896035315529726	1000.0	2499.0
0.05572817482352257	0.00016130517139844268	0.13363893780112757	0.11420393037199979	0.023280331945046785	-8.847711330175681e-05	1.1173982196978277e-05	0.9153221352577208	33.4	21.828534427869982	1000.0	2499.0
0.05349329524785286	0.0001363142786427991	0.15624349321747236	0.09081771108806118	0.022724389506876476	-0.00010711010724904795	1.3529262982119407e-05	0.8622006976842876	24.5	20.278049179403745	1000.0	2499.0
0.05243834784775976	0.00013974212671325934	0.18428350096405682	0.06629043126851321	0.02169119776077572	-0.00011647365191590792	1.4619035273634055e-05	0.813539516234396	52.9	21.001978635253774	1000.0	2499.0
0.05149320457279677	0.00015396164071885746	0.20451839028260685	0.04400733458101749	0.02127302514165646	-0.0001244448678869958	1.546084860119662e-05	0.7689228808641423	39.0	22.018380128216783	1000.0	2499.0
0.05097634311914452	0.00017302016036549394	0.21628759603186554	0.024933494164049632	0.02066173687838019	-0.00012987391143478566	1.590866890314456e-05	0.728143952631951	31.7	19.534922177004407	1000.0	2499.0
0.05060303275436173	0.00018764731290481207	0.21931022847973952	0.008607957835964044	0.020242047569155677	-0.0001394650430161964	1.675330812222736e-05	0.6909151461124419	32.7	21.913818276072796	1000.0	2499.0
0.05033929680734873	0.00019331148266069542	0.2232939457685694	-0.005007560693111004	0.020069144750013954	-0.0001606249490779191	1.8871943051351548e-05	0.6570032010555267	44.1	22.10944896888213	1000.0	2499.0
0.04992668371349571	0.0001999579266864892	0.23269207449070006	-0.01656415617917662	0.01991422439962626	-0.0001783071309899465	2.0472708347156758e-05	0.6262076259613049	34.8	21.53270887962755	1000.0	2499.0
0.049618127019703494	0.00019793931296588924	0.23795703103389287	-0.026431574022397392	0.01982765268161894	-0.00020093125284220006	2.254470666577699e-05	0.5979849220514301	48.2	21.94077955101747	1000.0	2499.0
0.04928078789860011	0.00020031894866583635	0.24365857996834375	-0.03536885654628278	0.019355439122393726	-0.00020585069491935377	2.2584983742666486e-05	0.5719396729469304	32.7	22.546060406857762	1000.0	2499.0
0.049226192605495496	0.0002197746142947118	0.2465845785152188	-0.04304256444573406	0.01914927835240963	-0.00022922139945603682	2.462312396318118e-05	0.5479124132156388	56.7	21.32631808580775	1000.0	2499.0
0.049006639011204216	0.00021721586746078635	0.24772228885822528	-0.049114218434691416	0.019315564017742926	-0.0002405390419414966	2.5309907218367342e-05	0.5257168227910987	40.4	22.291855700430666	1000.0	2499.0
0.04873998650312415	0.00023081387007152938	0.25473071781957585	-0.05436691789925101	0.019508949080482164	-0.0002685100299713443	2.7714669572935714e-05	0.5054115544319161	33.0	21.551769739945005	1000.0	2499.0
0.048724931745231174	0.00023041595893527652	0.26939863454563523	-0.0589479134991765	0.019416464410349714	-0.0002899788198044636	2.933876978311361e-05	0.4866857754707334	40.3	22.626936115028187	1000.0	2499.0
0.048232274685800026	0.00023559933944440633	0.27542276606750093	-0.06267821567356593	0.019625173977017425	-0.00029617280572090236	2.9413415396462028e-05	0.4691867933630946	46.1	22.461925375396305	1000.0	2499.0
0.04819733878523115	0.00023368112863534845	0.28811245053198586	-0.06624150835424661	0.019372554044425477	-0.0003367453767331427	3.284098781555829e-05	0.45302193800210977	44.2	21.900269895513997	1000.0	2499.0
0.048163586299121326	0.00021896094858709335	0.3002160963684416	-0.06941607723236085	0.019728872229531434	-0.0003565420236958293	3.417424518644331e-05	0.43792556935548693	56.8	20.676139199681057	1000.0	2499.0
0.0478919811442494	0.00021670166544405462	0.3107100161159924	-0.07239808903932567	0.01950617710463701	-0.0003767195828429522	3.550396395189638e-05	0.4238309837102894	40.1	21.67866712935294	1000.0	2499.0
0.04774813757240781	0.00022698603890831322	0.3207087909725613	-0.07459683138728138	0.01988159146346153	-0.0003936246626740289	3.649184321634217e-05	0.4106421052813528	56.9	23.112416998732865	1000.0	2499.0
0.04775786224007612	0.0002051921420336731	0.33384544238893415	-0.07752414864897725	0.01993805699720976	-0.0004220906445791109	3.856559133888601e-05	0.3983217136383052	40.5	20.959725007366323	1000.0	2499.0
0.04748771954923865	0.0002082027622191623	0.33610852393930984	-0.08005656351149094	0.02001428028941153	-0.0004448018866797608	4.008039358345747e-05	0.38675903501510595	24.8	22.88378388626186	1000.0	2499.0
0.047406361767649674	0.00020692283796765258	0.34708080047974416	-0.08202067192792918	0.020163376241922413	-0.00047669758997544674	4.246339314446457e-05	0.3758715116858483	36.8	22.155358594296562	1000.0	2499.0
0.047433417294919435	0.0002109435203342619	0.36009841379070245	-0.08378665263056762	0.02038490703105924	-0.00047487044466942597	4.180347376198586e-05	0.36568842694759385	44.0	21.861061163086916	1000.0	2499.0
0.04703753379583366	0.00020157362796848966	0.3668617066635751	-0.08566857631206523	0.02025663284584882	-0.0004895820996746118	4.266160935052879e-05	0.3559988300681113	48.1	20.777977897012544	1000.0	2499.0
0.047160789410769885	0.0001980608222573673	0.378322435272495	-0.08721597445309162	0.020524846507608944	-0.0005143940469313754	4.439148853637105e-05	0.3468747334957123	41.1	22.707266183847697	1000.0	2499.0
0.046869362379610556	0.00019400619482485765	0.38546263438607437	-0.08909879579842103	0.02030881449729205	-0.0005442637657213459	4.649233998681697e-05	0.33821836756467816	34.2	22.673537929501794	1000.0	2499.0
0.04694480846524234	0.00019053841747404524	0.39395973219803543	-0.09096418657600867	0.020685155916959085	-0.0005373659892993597	4.540405031083308e-05	0.32998389222621816	32.7	21.95177460439269	1000.0	2499.0
