loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/mmd_loss	loss/qc_penalty	loss/lagrangian	loss/alpha_value	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.11331049420833594	0.02266791917507312	0.4104767894597619	-1.1090121968611155	0.040606461625546215	0.002308770861745614	0.01796415130191625	0.9876272715806979	53.5	343.7413039579799	201.4	2499.0
0.08482827998697764	0.08362904476741166	0.8669526893788854	-2.978889633369446	0.048320837421715314	0.0014305882625980308	0.1258774657398461	0.9736492603778832	71.8	246.17501427668958	106.2	2499.0
0.07770081969797599	0.20144136177157493	1.6012322761337516	-4.792260395717619	0.06413100011795764	0.0063408331844140705	0.10337396578490722	0.9886875989198675	145.3	627.6285354342497	253.1	2499.0
0.07366989881098293	0.3469281891674074	2.779545175704627	-6.54045816841126	0.07103517622500646	0.012803805108135558	0.10622161142528058	1.0346813104629493	164.0	753.8906613095733	210.7	2499.0
0.07105596682429303	0.4984408734854949	4.581478215978643	-8.158795656394952	0.0741518580466509	0.0187465211510658	0.10271075283288954	1.0988464554786646	183.6	726.6010553390714	223.5	2499.0
0.06909052755832658	0.6899556894208576	6.490840209247073	-9.746373040390027	0.0831623810678721	0.025897332567721584	0.10428689727634191	1.1895853091239936	26.6	134.2052024109851	73.1	14999.0
0.0677982397496703	0.9398366300232006	10.013246607360783	-11.539346874237063	0.09479720914661893	0.031110056576598464	0.10600343834310781	1.3520609661579126	109.7	405.9515318124253	154.2	14999.0
0.06636176928728818	1.2093607100573818	15.503460195688426	-13.191279092025757	0.09567934316992756	0.04080513829025456	0.08404407024271794	1.597191074752808	163.2	638.0535808806227	181.8	14999.0
0.06551469528228052	1.4088071886786895	23.63542662490767	-14.66781470031738	0.08846948101818569	0.06081082079958855	0.06113738959703056	1.938193407297135	148.0	702.9190475324891	192.9	14999.0
0.06478383848816176	1.5196841071856204	19.072653536237922	-15.663880995941147	0.07037144858539097	0.053564257471648245	0.04291357355685248	2.237767406940466	163.0	714.4468251181318	195.2	14999.0
0.06409756788015346	1.6621989175479264	18.224498045105506	-16.485444743347177	0.070195502360165	0.05216665294034658	0.041429921711528664	2.511090642642969	205.6	879.0485466383196	235.5	14999.0
0.06367388476133341	1.8318344590448308	20.548460912603506	-17.50868391799926	0.06800172214359054	0.061278371784106764	0.044297330545505754	2.8697434931755055	161.1	606.2929542849091	187.5	14999.0
0.06313067028373483	1.9842891675976124	20.18289333145652	-18.22568188095099	0.062138494648039264	0.03453242315149577	0.028261162980761794	3.2119765166282663	169.0	699.3327184792417	198.0	14999.0
0.06263834957629448	1.9538151997426643	17.140148803063013	-18.566535720825165	0.057341014420986214	0.021027091903495932	0.020733470145808966	3.484043956565862	180.2	615.1166594093121	213.2	14999.0
0.06209001956284048	1.968575197135823	15.64757101651698	-18.64468551712032	0.05188347519040106	0.021363260959154064	0.025078110040683048	3.6263010380744882	370.4	1132.9879894261996	401.9	14999.0
0.061823447528481505	1.8479774366465194	22.727437019878966	-18.635108358764665	0.050931192667782295	0.030822701310943373	0.03257478214921179	3.6585198805809043	182.0	726.1390448641819	203.2	14999.0
0.06138554770499473	1.952718538412726	31.226826699903246	-18.81330105895997	0.05360698877573015	0.03996301613232587	0.03754044715542403	3.7385831904411364	172.3	710.7752855241773	206.2	14999.0
0.061225047385692566	2.0256441112827805	46.653130513909744	-19.11609198379516	0.05430874092578887	0.024558076050837464	0.022909234879480146	3.8798643494605956	158.1	564.8231966464551	168.1	14999.0
