Steps	loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/mmd_loss	loss/qc_penalty	loss/lagrangian	loss/alpha_value	eval/Cost	eval/Reward	eval/Length	train/best_idx	update/env_step
2499	0.10120907333195212	0.0016840625156458132	0.25510040775074605	0.10939085578322398	0.03283935172930359	-1.8569246671700404e-05	1.134558960563768e-05	0.9853285083055482	27.8	1.744709785583455	1000.0	2499.0	2499.0
4999	0.0874553391307593	0.0001748733906449039	0.3010268871552264	0.0955418126165868	0.026787126754969352	-3.0224130407259516e-05	2.544186385732698e-05	0.9329778098344794	24.8	8.331369954508677	1000.0	4999.0	4999.0
7499	0.08414779173731814	0.0001160164432166098	0.36666078925698486	0.08115617008805255	0.02706688902676107	-3.128193146984157e-05	3.267086567415587e-05	0.8856796775817876	5.6	3.5531415794977703	1000.0	7499.0	7499.0
9999	0.08267205038368708	0.00010897646953686389	0.42179307360036106	0.06415639581680288	0.026220484783500465	-3.403827259901106e-05	3.8775753759446685e-05	0.8420662900686274	41.3	8.919297097949327	1000.0	7499.0	9999.0
12499	0.08163929812312133	0.00011979824125250661	0.4670487442161437	0.04912896197736267	0.025492241013795137	-3.584571717535995e-05	4.072568351583069e-05	0.8014235015630725	49.1	7.148928903559968	1000.0	7499.0	12499.0
14999	0.08078637635409835	0.00014155606723534247	0.503598472544644	0.036895655571669406	0.024597029860317705	-3.893663078075346e-05	4.146267930416059e-05	0.7632267042875289	53.4	8.398610348819716	1000.0	7499.0	14999.0
17499	0.08020006979703881	0.00016223610866369787	0.5228366211244377	0.027426737336814423	0.024190523587167206	-4.5653113009234415e-05	4.470017348374431e-05	0.7275269410371789	27.2	6.397251502375175	1000.0	7499.0	17499.0
19999	0.07988612149953872	0.00018230535619832267	0.5461789780914571	0.019863556976243816	0.02372716793715953	-5.052401652616254e-05	4.4585312505853396e-05	0.6945109305620197	30.3	2.710791974876524	1000.0	7499.0	19999.0
22499	0.07927158198356637	0.00019888000191370457	0.5655535659871403	0.014323094070423405	0.02335861886814237	-5.6001186413874417e-05	4.4571797694933644e-05	0.6639930748701101	24.1	4.711139534990916	1000.0	7499.0	22499.0
24999	0.07892645543217662	0.0002136697118053212	0.5720203603787081	0.010701819129497737	0.023044409963488537	-6.27968626250607e-05	4.4677987515518705e-05	0.6357717689037318	21.4	6.472865577632125	1000.0	7499.0	24999.0
27499	0.07881315797567384	0.00022549128559169488	0.5854270986362566	0.008326472936672505	0.022580395772308085	-6.975442879214594e-05	4.444691984107284e-05	0.609493593597413	61.0	4.921077566431034	1000.0	7499.0	27499.0
29999	0.07845691564679146	0.00023776879637150663	0.5858888854317685	0.007078764326911192	0.022739564511925017	-7.777203162712553e-05	4.4933879657455165e-05	0.5850595342636111	30.8	12.134814490309283	1000.0	7499.0	29999.0
32499	0.07821780002266167	0.0002460939087593094	0.5791011789423504	0.005962485171138549	0.02256779474914074	-8.444784594678392e-05	4.4436524467499804e-05	0.5626576363801966	39.8	8.292910406439399	1000.0	7499.0	32499.0
34999	0.07807977194190048	0.0002523685919581745	0.5789708694534703	0.004673603195222684	0.022110499118268487	-9.352761178548687e-05	4.540516154515893e-05	0.5415135213375101	44.5	6.617242226101428	1000.0	7499.0	34999.0
37499	0.07779051929861303	0.0002555776379333649	0.5667312862196823	0.003707754254809694	0.02180788175836205	-9.865274549465168e-05	4.431319507247519e-05	0.5217450291872016	32.8	8.294664239430215	1000.0	7499.0	37499.0
39999	0.07735962400436412	0.0002642204509557644	0.5615782838371399	0.003162452575763747	0.02202369697242973	-0.00010073116142148137	4.211562839138025e-05	0.5032671555757541	29.5	5.741119381240479	1000.0	7499.0	39999.0
42499	0.07741177570223796	0.0002622015164520937	0.5574657110774676	0.0024228651433055343	0.021852437847852745	-0.00010992395602868334	4.314753757296904e-05	0.4861438648700723	75.9	6.830694896168847	1000.0	7499.0	42499.0
44999	0.07724229509681453	0.0002691316785408636	0.5549199866747475	0.0016379302083281784	0.021822924344241636	-0.00011778692511583135	4.3567118319668975e-05	0.4700694628715514	30.1	6.324543817038868	1000.0	7499.0	44999.0
47499	0.07711890057921413	0.0002641723690142257	0.5444465513751329	0.0011135093008269902	0.021710935706645257	-0.0001212795571979313	4.254338159682906e-05	0.45489633795022905	14.0	6.807287661917192	1000.0	7499.0	47499.0
49999	0.0771435699626803	0.0002721867726766327	0.5416439583729687	0.0004910648476507046	0.021803383789211494	-0.00012613514186340968	4.2032847509717875e-05	0.4407834184408199	44.9	9.97332734393501	1000.0	7499.0	49999.0
52499	0.0768610261514781	0.000272844782192287	0.5428795439431211	0.00016805380671285132	0.021796848176419664	-0.00013093725530776508	4.165425531698611e-05	0.4275206275701521	33.4	8.244627529593524	1000.0	7499.0	52499.0
54999	0.07675391131490471	0.0002772132174039732	0.5474256546653606	-0.00017909432350206786	0.021760719004273357	-0.00013640410147994577	4.145261903043005e-05	0.41496518230438306	79.4	9.515311645443921	1000.0	7499.0	54999.0
57499	0.07651943589746957	0.0002764580267635321	0.5462452969713524	-0.0006637673147488392	0.02151084725111725	-0.00014613863092747558	4.262711861689609e-05	0.4031165004014971	18.5	6.819214234113759	1000.0	7499.0	57499.0
59999	0.0765509282767772	0.0002808224762646517	0.5464611330765795	-0.0007967329893523165	0.021738769304752374	-0.0001544015294781733	4.349222451154596e-05	0.3918993611693379	41.0	8.757711977244783	1000.0	7499.0	59999.0
62499	0.07634547398686413	0.00027838034250499377	0.5551349492123893	-0.0009868116785481137	0.02163324500247836	-0.00015819153714222067	4.3065729664480145e-05	0.3813128601074215	14.7	2.7360004834521154	1000.0	7499.0	62499.0
