loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/alpha_value	loss/actor_loss	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.1138769456505773	0.027447380405354063	4.148091824557018	1.6063383318901079	-0.8922375934979636	0.0	19.958190338382547	19.0	2499.0
0.08578799436688417	0.11758197469928558	184.75121276542464	69.94581822299959	-2.3863052190303784	0.0	98.84886234167455	64.8	4999.0
0.0779397164985537	0.27697740079975114	416.82878772202685	148.4131622314453	-3.791525787448888	0.0	146.37199150825728	107.6	7499.0
0.07365884477645177	0.4952103032502619	494.5220038086201	148.4131622314453	-5.2577281677246095	0.0	97.84291682168573	72.3	7499.0
0.07093234539926052	0.5191492509185133	459.1097022390311	148.4131622314453	-6.395597394180299	0.0	13.771561325494899	15.5	7499.0
0.06891835737377419	0.4893333249851004	1258.8997670957626	148.4131622314453	-8.126967770004283	29.4	94.21675584203264	53.4	7499.0
0.06761075859069808	0.43063084396085216	1130.1856110650047	148.4131622314453	-10.685456110382079	21.4	67.5509891103039	40.8	7499.0
0.0663497303277254	1.0778775730173245	998.2380155973811	148.4131622314453	-12.506144277954105	69.7	200.16343846865078	108.6	7499.0
0.06540687689185146	4.726437876619171	801.4359348633678	148.4131622314453	-12.553762927627579	40.5	136.1027064648726	74.0	7499.0
0.06470466237515231	4.11726025797567	793.075142396	148.4131622314453	-12.398055561828633	2.0	157.59978357522778	103.1	7499.0
0.06385965437442069	4.585556355847308	821.6534315983988	148.4131622314453	-13.339809904479983	0.0	131.95640721196477	161.5	7499.0
0.06328082640469086	2.279038844948216	1075.8736105226708	148.4131622314453	-14.56537996101379	3.7	60.539259871432435	44.2	7499.0
0.06279184151887895	1.8179594285613403	1214.008994394057	148.4131622314453	-15.904842508697513	3.5	299.349505742749	208.1	7499.0
0.062269326242804464	1.2758261564056987	1221.0823251886056	148.4131622314453	-16.490715841293294	2.5	332.8355682214097	235.2	7499.0
0.061894974407553635	1.44513215002821	1152.9694772467137	148.4131622314453	-16.807157128143377	4.8	434.1459826623564	334.7	7499.0
0.06138740182667963	1.4674458491522058	1173.8727708441081	148.4131622314453	-16.718309593963642	87.3	195.5446080837216	95.5	7499.0
0.06115856746137146	1.5121229176266509	1196.1936016475224	148.4131622314453	-16.992139878082256	43.3	209.8130812294946	94.9	7499.0
0.06086476648747925	1.5366557859399803	1099.009812077634	148.4131622314453	-17.28552998580936	34.8	181.06872887605195	86.6	7499.0
0.060451159092783875	1.9803664826262166	1125.0437579218649	148.4131622314453	-17.28972234497072	114.6	324.3479805258062	165.1	7499.0
0.060316541783511674	1.9729029002081349	1049.787139376119	148.4131622314453	-17.016146413421605	28.5	198.3196077292688	123.2	7499.0
0.059994620986282714	1.3222385294604242	1054.9842118061304	148.4131622314453	-16.778214585876455	39.6	177.3323137030605	104.6	7499.0
0.059640101818740444	1.4538921337844362	1180.6848377090544	148.4131622314453	-16.666346786117572	60.0	166.48492387684234	96.2	7499.0
0.05962906443625678	1.4853649586227482	1727.7922570152732	148.4131622314453	-17.100621669769296	28.0	207.88229609319524	140.2	7499.0
0.05932219242751594	0.9619367435367663	1634.8869472931171	148.4131622314453	-17.686274993896493	66.4	295.21239227239823	168.4	7499.0
0.05905163474529989	0.976077259463231	1655.881315661587	148.4131622314453	-18.373391242218048	80.5	380.5361921271779	228.7	7499.0
0.05885350368171931	1.3790962360224384	1636.8577071939512	148.4131622314453	-18.58858836898809	293.2	1599.4977960903911	968.5	7499.0
0.0587446153327824	2.230902159291417	1668.4690179469712	148.4131622314453	-18.619016043090816	40.5	255.97848334741906	161.5	7499.0
0.058503807453811264	3.2014412440727487	1458.6931806498446	148.4131622314453	-18.4025833480835	38.4	255.6752024316611	163.5	7499.0
0.05836017846912139	3.0885932266516596	1396.4080004852701	148.4131622314453	-18.34512129211424	64.1	218.9208734913671	99.6	7499.0
0.05841672015190125	4.396368252926404	1221.9051231149651	148.4131622314453	-18.385932272338916	80.3	171.92923039576337	89.1	7499.0
0.05807882539480929	4.083328853556858	1137.2498226850566	148.4131622314453	-18.16100138320927	59.8	139.80591238433712	70.0	7499.0
0.05795356613993644	4.253603367137012	1026.1054982249852	148.4131622314453	-19.73027910461423	85.5	211.68074842799405	111.7	7499.0
0.05775639369040719	4.838019744089508	892.1502904062811	148.4131622314453	-20.753190570831332	22.5	128.72638198727415	77.5	7499.0
0.057791030251979715	7.681949505825259	930.3652555299487	148.4131622314453	-21.203622645568846	46.4	130.12780635582533	71.3	7499.0
0.05750352877974514	8.435782794142153	1006.7397562125554	148.4131622314453	-23.270541434478734	36.0	369.8731408494622	250.7	7499.0
0.0574379341572522	8.87569708340542	1390.985759013956	148.4131622314453	-24.65342420349125	24.2	327.86330556940703	226.0	7499.0
0.05719835582971572	6.652274393655184	2530.0210204763584	148.4131622314453	-26.165756514740018	76.9	254.38204512948772	125.6	7499.0
0.057115752592682895	8.81064661253437	3242.8811623301813	148.4131622314453	-27.878289165496874	73.7	214.23061378937084	103.6	7499.0
0.056920059941709	6.435674369259826	2838.9129408630806	148.4131622314453	-33.13887592239392	82.5	227.36575772986404	106.3	7499.0
0.056971971857547744	5.67682026908189	2455.7269249294022	148.4131622314453	-38.57621088104248	61.2	407.28150739625454	272.5	7499.0
