loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/alpha_value	loss/actor_loss	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.06458778355121615	0.00037964716675495093	1210.6245126052936	100.9693508915901	0.014584650763869288	94.9	0.06523521813701655	1000.0	2499.0
0.05580907351970667	4.4343994413715053e-05	1777.7951041388842	148.4131622314453	-8.254282000998144e-05	88.7	0.1609648236530993	1000.0	4999.0
0.053557765176892314	2.800281952779153e-05	1732.6874517601943	148.4131622314453	-0.017745036515081292	68.2	-1.388492833092292	1000.0	7499.0
0.05263162164837127	4.048544445034729e-05	1722.3861648429206	148.4131622314453	-0.046713029244542174	19.4	-12.742393597795848	1000.0	9999.0
0.05154076182991264	4.750295546083651e-05	1752.9273903923076	148.4131622314453	-0.06784962035715575	22.8	-14.90825230467973	1000.0	9999.0
0.05108064669221638	5.955140803168667e-05	1771.2923105672976	148.4131622314453	-0.0852941892445089	35.4	-7.686920699362153	1000.0	9999.0
0.050468061040341815	7.788802373454272e-05	1776.8723140125155	148.4131622314453	-0.098861035901308	54.9	21.47088296432105	1000.0	9999.0
0.05026732022613283	8.435956871408958e-05	1771.1150050544643	148.4131622314453	-0.10783401960432548	57.6	23.17881703567613	1000.0	9999.0
0.04987160491049285	7.928009066493017e-05	1764.366829171058	148.4131622314453	-0.11465768447220344	24.9	21.25977467640526	1000.0	9999.0
0.04959419169873008	7.60680181268134e-05	1773.6063816820083	148.4131622314453	-0.12017768322825438	44.1	23.143652163785788	1000.0	9999.0
0.04953735161721712	7.00048427712915e-05	1791.520220588142	148.4131622314453	-0.12453024975061412	50.1	22.627455975089887	1000.0	9999.0
0.04916062430143351	7.331972809081598e-05	1800.9619997062953	148.4131622314453	-0.1282549936980006	52.2	22.534595882845377	1000.0	9999.0
0.04893827204108241	8.071630769243986e-05	1813.691926250302	148.4131622314453	-0.13161161847710634	54.5	23.362451213191967	1000.0	9999.0
0.04869446633309128	8.608494051287948e-05	1836.7216550216979	148.4131622314453	-0.1343115845799448	36.4	23.06741695595137	1000.0	9999.0
0.04837968394011263	8.768808239454153e-05	1849.782944558798	148.4131622314453	-0.13651709108948717	36.1	22.331615262183487	1000.0	9999.0
0.04828603963255877	9.191533076586807e-05	1865.0842848496104	148.4131622314453	-0.13808057537674884	38.7	23.074886224122857	1000.0	9999.0
0.04807243746072058	9.513075301150664e-05	1867.5722796688376	148.4131622314453	-0.13957672435045226	46.0	23.75701399000284	1000.0	9999.0
0.04803980483561755	0.000103725047423322	1870.79305084826	148.4131622314453	-0.14051923432350144	32.8	23.538243043257243	1000.0	9999.0
0.04772635907381793	9.7908351539185e-05	1869.698791993452	148.4131622314453	-0.14103246649503706	39.9	21.88029155836192	1000.0	9999.0
0.04755089060068129	0.00010348673243749685	1865.2692238020868	148.4131622314453	-0.1409044695377348	23.5	22.71155878067316	1000.0	9999.0
0.04737199631482358	0.00010264814582733283	1867.6715247285424	148.4131622314453	-0.1410719659268856	30.9	23.263703068751973	1000.0	9999.0
0.04737174023538825	0.00010881269144430048	1869.472068955001	148.4131622314453	-0.1416909357309341	31.4	22.655795208267026	1000.0	9999.0
0.04715521627515556	0.00011172731519127382	1872.4545073908664	148.4131622314453	-0.14207150877714161	33.5	22.354702133005812	1000.0	9999.0
0.04717588554769758	0.00011385102197390203	1870.969341946171	148.4131622314453	-0.14238746470808977	26.3	22.749603936118604	1000.0	9999.0
0.0469870369896293	0.00011406618756792	1866.347774922897	148.4131622314453	-0.14307218645811082	52.7	22.10697183587479	1000.0	9999.0
0.04686520836055284	0.00011320117916808255	1864.0364595429664	148.4131622314453	-0.1450334303498271	46.6	21.311330379919557	1000.0	9999.0
0.046810090018808856	0.00012021839834747253	1870.2814955994745	148.4131622314453	-0.14602942683696737	44.6	20.52789572152408	1000.0	9999.0
0.04662702101171019	0.00011995909722602307	1876.5696957216815	148.4131622314453	-0.14510265501141553	34.5	20.53020315223585	1000.0	9999.0
0.04659998288154595	0.0001175821342188798	1870.4894356066534	148.4131622314453	-0.14360653417706484	40.3	19.142201998418894	1000.0	9999.0
0.046560442851483884	0.00011530401305628512	1871.0271979185407	148.4131622314453	-0.1433391589283941	27.6	17.047002708735437	1000.0	9999.0
0.046495397894084384	0.0001218226949161458	1870.7959516414319	148.4131622314453	-0.14265513303875935	53.8	21.313709605602867	1000.0	9999.0
0.046286515784263675	0.00012067530177561893	1871.0377042209846	148.4131622314453	-0.14182597317099532	42.2	20.7638484022684	1000.0	9999.0
