loss/actor_loss	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.10100115297436715	71.0	610.4056373218078	445.4	2499.0
0.08122867711484442	7.5	126.77734304480632	104.2	4999.0
0.07550691380500785	8.3	73.02011102501505	57.8	4999.0
0.07236109649837033	6.7	103.97218077305766	91.7	9999.0
0.06987018930315977	9.1	53.69045562675642	35.4	9999.0
0.06815916753262273	26.3	1303.2118750123786	1000.0	9999.0
0.06660693298131233	10.7	55.70007946523309	36.4	9999.0
0.065464018240571	9.6	53.13458711989703	34.9	9999.0
0.06455470242798347	2.1	1174.5729084326756	956.7	22499.0
0.06360572010427712	10.8	1248.1287967301666	1000.0	22499.0
0.0627411257892844	1.5	1148.332418705631	1000.0	27499.0
0.06232058274745934	13.9	209.65423197951546	172.3	27499.0
0.06156357335746292	0.2	1229.398292351317	998.0	32499.0
0.06109135527163744	9.2	1244.9597113729628	916.1	32499.0
0.060552730107307426	49.0	505.6874959550261	312.8	32499.0
0.06012159357517961	28.0	924.6973817974009	694.7	32499.0
0.05982381200492383	13.1	560.8426277734495	414.6	32499.0
0.059463694386184165	6.0	1204.9938904609107	1000.0	32499.0
0.05910460718870173	18.6	841.1581806614288	565.9	32499.0
0.05867340103089813	11.4	161.19317133744306	117.9	32499.0
0.05832047650218006	37.1	612.5312175363966	398.1	32499.0
0.05803130313754081	14.0	266.8463652628187	216.4	32499.0
0.05776814633160821	4.1	328.0300854374589	241.5	32499.0
0.057610378636419844	19.3	424.99121863039875	309.4	32499.0
0.05725427796691656	11.3	433.9197156648009	323.3	32499.0
0.05708097052723166	41.2	628.6330701638796	437.2	32499.0
0.05674128110408783	11.7	1296.6748680153269	919.7	32499.0
0.056657064449787166	18.4	580.4487074768728	428.6	32499.0
0.05646805182546381	28.3	288.1660436131753	191.7	32499.0
0.05626743374764917	11.1	1118.8890003831905	953.0	32499.0
0.05607299886643882	41.5	383.74327470518904	231.5	32499.0
0.05583092885315411	14.6	1005.5124142152038	724.2	32499.0
0.055643589390814374	15.6	756.1933039669906	553.1	32499.0
0.05556229018419985	18.0	1391.522873107998	974.9	32499.0
0.05526827937513598	18.4	547.1290999131598	390.5	32499.0
0.05509717505723229	4.0	402.9449285844288	343.4	32499.0
0.05509578349441286	17.5	282.88647613951355	194.9	32499.0
0.05484559110850101	8.6	1099.212663506734	820.5	32499.0
0.05476827988177533	12.3	589.2528646920695	397.5	32499.0
0.054596599419415096	15.8	1135.8905056344975	812.7	32499.0
