loss/chi_loss	loss/tau_loss	loss/D_kl	loss/Df	loss/td_error	loss/nu_loss	loss/lmbda_loss	loss/actor_loss	loss/tau	loss/lmbda	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.04514954192868205	0.007988522811263103	0.0035913891486362105	0.14509452394446798	0.1929835925601119	0.04344094683065454	2.3942103835105844	1.2599858759169464	1.2397428760528548	1.22499747071266	24.9	212.52590352031106	143.8	2499.0
0.06796835135741001	0.00309278308467729	0.0072736642348436185	0.11998168557943492	0.1510377160852396	0.04201193391867649	2.0453660457134264	0.8902513040197398	1.1242809975147257	1.0593869156122215	15.4	252.83743326033292	177.8	4999.0
0.0928164335002975	-0.0016472175476877106	0.011468691430788809	0.09989237533505983	0.13535864942702514	0.046701421548683716	1.733053168869019	0.77976546370126	1.1087848849773418	0.9089559611797335	112.5	684.9944807551634	412.9	4999.0
0.11937671855821644	-0.005381638707831014	0.01449246192911337	0.08498533720853536	0.13548796140368768	0.05066245115369827	1.453976383399963	0.7274647700901671	1.196643402242665	0.7734069821119312	50.9	659.4776775835381	443.0	4999.0
0.14424600974426957	-0.00794456696418638	0.015977216423049306	0.07330654578649556	0.1435618569195308	0.06051703894087693	1.2108664634227733	0.6953396130404075	1.3280859178543107	0.652642590928077	63.5	570.558456219475	375.9	4999.0
0.16745658209131575	-0.01207851088340394	0.0184415194022691	0.06663967554623314	0.18254504155041945	0.06516029020397847	1.0017195537447938	0.6714994160771075	1.4320701373577105	0.5464656480073959	24.5	295.88996365869394	199.6	4999.0
0.1860615077056757	-0.01301046209037303	0.018562068017083527	0.06042882886313644	0.23945678433510745	0.0740250218536101	0.8234267294406896	0.6531578973452209	1.5194165410518636	0.45427139383554466	23.3	214.82874811539878	148.3	4999.0
0.20595322318738532	-0.014560270734410732	0.01867200673006654	0.06102917401454179	0.3024981363317768	0.08177399556215988	0.6728822063446036	0.6439027765624045	1.680610313272474	0.37519910640716586	11.1	361.04320621385824	251.4	19999.0
0.22217170641834127	-0.014302486207243071	0.01767472884923019	0.06124946776001619	0.34460797057524895	0.08654170412901512	0.5474509428024279	0.6386067126055018	1.867551110410692	0.30814117208719266	19.5	66.9450867297189	40.8	19999.0
0.23071072906568962	-0.013478334427764646	0.016593896066430327	0.061696253763848456	0.4456065754125907	0.0923638468243047	0.4453121201515198	0.6238106281457272	2.0455742881298025	0.2517277508258814	15.2	947.043546100261	654.2	19999.0
0.2399746400627123	-0.012441175913345062	0.015678903098367458	0.06903449470558816	0.5398774875561774	0.09469194411814236	0.3602174535393709	0.6153025835371082	2.1938337778091466	0.20477643256783476	12.7	368.25122014334755	258.1	19999.0
0.2587234555893763	-0.017577339942951187	0.01734174068610272	0.0733914169992595	0.6174540635296399	0.09942366613801645	0.2905063060700897	0.6148545842068874	2.371587252140052	0.16598724583983432	26.7	127.80259045593114	80.4	19999.0
0.25843160372094953	-0.012022264887415802	0.014907432792699503	0.07697341300175348	0.6537984823822918	0.10618492449319224	0.2335075283706191	0.6082293049981027	2.449799277496335	0.134155406409502	18.6	64.15026662652014	39.1	19999.0
0.26573592508275995	-0.01361532904640772	0.01548845977519514	0.08079418787581784	0.7291823777212096	0.10449921426815054	0.18745304981917135	0.5993028632187382	2.4808935010910007	0.10815594031512732	19.0	65.9889375228811	40.2	19999.0
0.2681212023725321	-0.01243166865285603	0.014850465609385384	0.08648443426392596	0.8321015184273198	0.11068247195450748	0.1505808145225049	0.5896377813766178	2.5632946720123355	0.08699516103565691	44.0	154.49441730622942	78.4	19999.0
0.27111592027284004	-0.010412981847643107	0.013845385739582895	0.09059496990133817	0.8458616351036149	0.10973701172207896	0.12069381058514131	0.5853861070029452	2.712632269477841	0.06986435190737243	26.1	162.76561433445144	98.9	19999.0
0.27502806132930907	-0.008473421017527287	0.012938823344038453	0.09246910029214385	0.8848086411272819	0.11569143406992942	0.09663815990686447	0.5853473688692413	2.882001293945309	0.0560225424617529	60.6	561.8804889121628	371.4	19999.0
0.2710116382545738	-0.005008466184608956	0.011674289870614762	0.09262706591902005	0.905164248260339	0.11446466323890846	0.07753170613944538	0.5728422850863555	2.9956883339881872	0.04487357133626944	58.8	265.7422111096136	144.4	19999.0
0.27092037185490636	-0.0036181168971194675	0.011170378486271998	0.09680871016474975	0.9598387663576092	0.11731860935186655	0.06204517174214106	0.5662821213706872	3.090996497154234	0.03590235875844955	33.8	200.4343961726635	118.7	19999.0
0.27263770172206025	-0.0026030651811246113	0.010818380474681123	0.09955019197001005	0.9814561705825223	0.11269221916219435	0.049581769311428096	0.558922689324986	3.182547548484803	0.028712810686975655	128.7	440.8898942971471	220.0	19999.0
0.26837922983443274	-0.001099826528917219	0.010340943376039916	0.10299307541796772	1.009242930793068	0.11040705054944586	0.039709081166982664	0.548827502975948	3.221756306743621	0.022944981285184664	75.2	581.318748761503	363.8	19999.0
0.2700218544763713	-0.000805254632295668	0.010248097835202388	0.1027380752926635	1.0316183686981057	0.11442020871106569	0.03168373096808782	0.543495176771049	3.242686337661747	0.01832873632758861	23.0	169.57267498994113	104.9	19999.0
