loss/actor_loss	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.06037165020257228	33.3	17.72008543723633	1000.0	2499.0
0.05271363940089943	27.7	19.965436851360856	1000.0	4999.0
0.05072528142482041	29.8	18.25601107782078	1000.0	4999.0
0.049827426071464995	29.6	13.75184491480665	1000.0	4999.0
0.04892847091704608	30.8	12.736933250090178	1000.0	4999.0
0.04836580292433503	35.9	21.09304170383202	1000.0	4999.0
0.04811510612517602	43.4	20.52972217315605	1000.0	4999.0
0.04750710926055913	47.1	15.705372082688305	1000.0	4999.0
0.047368182460963755	39.2	19.360911460567124	1000.0	4999.0
0.04698626727759842	20.1	15.744684101594089	1000.0	24999.0
0.04675925123840572	38.4	19.470791006294466	1000.0	24999.0
0.04668635734468696	22.6	11.244491351480345	1000.0	24999.0
0.046422393958270546	24.5	21.060964217756567	1000.0	24999.0
0.046295497424900495	32.5	20.429207161069876	1000.0	24999.0
0.04606079906225199	24.3	16.272928496971566	1000.0	24999.0
0.04588958903700113	27.6	16.503497006860886	1000.0	24999.0
0.04570451403707268	30.7	18.0645909814114	1000.0	24999.0
0.04581837159693243	37.5	18.713198504795646	1000.0	24999.0
0.045627219393849346	23.8	10.80437854894665	1000.0	24999.0
0.04541036206632852	15.8	9.651597646160141	1000.0	49999.0
0.04536105404496189	40.5	17.039397984742255	1000.0	49999.0
0.045171474996209084	49.4	21.708608863570717	1000.0	49999.0
0.0449059904173017	20.8	17.95424789459929	1000.0	49999.0
0.044973736825585316	19.2	15.263135599329491	1000.0	49999.0
0.04486641690135007	19.4	13.614873489236624	1000.0	49999.0
0.04481929193735118	23.9	14.675429064563303	1000.0	49999.0
0.04460818361937991	32.5	14.791691584560335	1000.0	49999.0
0.04452272518873216	48.1	14.106403855727143	1000.0	49999.0
0.044589242140948886	28.4	17.78887356744059	1000.0	49999.0
0.04458684178143746	28.0	13.777771488534736	1000.0	49999.0
0.0443540986552835	44.9	15.769495009642412	1000.0	49999.0
0.04430321184396754	38.3	17.620005908690175	1000.0	49999.0
0.044275891509652124	33.9	16.007899355322266	1000.0	49999.0
0.044108002993464374	29.4	18.60699708692817	1000.0	49999.0
0.04410374683290715	20.0	17.484405970071236	1000.0	49999.0
0.044015759725868714	40.8	20.95132790322034	1000.0	49999.0
0.04389939984977245	26.8	17.95519923195384	1000.0	49999.0
0.043948612499237136	26.5	17.352131299744098	1000.0	49999.0
0.04373594953268763	18.9	16.606745256990823	1000.0	49999.0
0.0437644660621882	35.1	14.695319680255569	1000.0	49999.0
