loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/mmd_loss	loss/qc_penalty	loss/lagrangian	loss/alpha_value	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.06498638269156233	0.0008835652754308476	0.11815083705284198	0.10436373817622656	0.02564980656318371	-5.07436310606949e-05	6.389453047550074e-06	0.9750967466592789	26.5	18.041910608529957	1000.0	2499.0
0.055774723853170886	0.00013507030211318537	0.13487907590733075	0.08369040248095977	0.022110057017579742	-8.744566527348631e-05	1.1145945697681719e-05	0.9126397435665135	30.0	13.711794598812327	1000.0	2499.0
0.053289208085834976	0.00010984011865821317	0.16119531944844231	0.0648764234736562	0.02186730259917676	-0.00010755267909858047	1.370186621453974e-05	0.8582154918670661	41.4	21.217605483672575	1000.0	2499.0
0.05213997532576313	0.00012342958948628223	0.18513846204308987	0.04455858191028241	0.021171788416430328	-0.00011801071906965021	1.4962353824490985e-05	0.8085908009767532	30.7	20.74360493754514	1000.0	2499.0
0.05158269556462773	0.0001455536370555908	0.20559963617383994	0.02548792524971075	0.020667175049334744	-0.00012497477783801427	1.5724817257586235e-05	0.7637234048843377	27.2	18.66467848420439	1000.0	2499.0
0.05107566742599014	0.0001646740162962285	0.20978816681976103	0.008474550190425378	0.01979698247127235	-0.00012561880603985859	1.5617862119081822e-05	0.7227216392517097	45.2	19.49237544379549	1000.0	2499.0
0.05046309772580856	0.00018136472931547365	0.21482263271759403	-0.005768531433570028	0.01972799064405265	-0.000132845411583096	1.624263229711505e-05	0.6852199186563497	32.1	19.319377854738537	1000.0	2499.0
0.05004164726287124	0.00018643418602110862	0.22097610879502327	-0.017637439348083	0.019995948785915967	-0.00014985703666394538	1.7944439011350086e-05	0.6516089009761799	49.2	18.27979380674732	1000.0	2499.0
0.04985929930657148	0.0001926202933108511	0.2271600677606768	-0.02829099507629866	0.019616721928119623	-0.00017424093186082235	2.037775976694432e-05	0.6210339802741991	22.8	20.33624981233017	1000.0	22499.0
0.04964297824651006	0.00020180908420463578	0.23378509584913085	-0.037052264710515655	0.019732654708996412	-0.00018645936209318276	2.128122735861096e-05	0.5930897671699539	26.9	22.21410660310424	1000.0	22499.0
0.04933978854566817	0.00021035930091547222	0.24264525517428373	-0.044667221593856866	0.019811677978560358	-0.00020029616013043762	2.2336238774704528e-05	0.5676332701683052	58.3	19.82325561253151	1000.0	22499.0
0.048970551329851196	0.00021358646031489903	0.24393864412029503	-0.0516203802719712	0.019819294854253523	-0.00022428280207459448	2.4469453818935013e-05	0.5444026906490329	44.1	19.872235521890158	1000.0	22499.0
0.048808586210012446	0.00021900322855900473	0.24894608205117388	-0.05796204712986946	0.01960138508155942	-0.00023129275175519986	2.4710191753456462e-05	0.5227719475507738	48.1	21.70145268678552	1000.0	22499.0
0.04863703877776863	0.0002281169373948537	0.2541217446276785	-0.06292886310517797	0.01971778412312275	-0.00024484459653696737	2.5633895962254268e-05	0.5028926774144175	54.0	21.77550720983423	1000.0	22499.0
0.04835524170100679	0.000235364353533809	0.2555664790610605	-0.06737618054002541	0.019685289050638717	-0.00026400725970661317	2.7108979527434958e-05	0.4843398757457736	51.3	21.340256821413746	1000.0	22499.0
0.04828488149344926	0.00023305531424394426	0.2639892278698551	-0.07127854994386454	0.01984204616434868	-0.00028251935994003373	2.8447680810234035e-05	0.4672626218080516	41.4	22.66833367419216	1000.0	22499.0
0.04826881351172918	0.00023287610234013091	0.2815253037881515	-0.0744843303918837	0.01995453319996595	-0.00031352710140942005	3.101254572975094e-05	0.4514221568942075	23.8	19.715571567279618	1000.0	22499.0
0.048158875976502896	0.00023016571081423777	0.284325717041421	-0.07747872654199613	0.0201652012370527	-0.000324346027691194	3.156969596140289e-05	0.43662141300439794	58.3	22.694045023845415	1000.0	22499.0
0.047776510578393896	0.00022928028805194878	0.2967760989716591	-0.08037331089675429	0.020239631505310548	-0.00035216459390121653	3.3742050627688426e-05	0.42288154083490276	31.7	21.94820760975959	1000.0	22499.0
0.04774657914191478	0.00022222218887666537	0.3054197357071436	-0.08301609835922723	0.020265771924704287	-0.0003633121847436086	3.430553560321381e-05	0.40997990314960414	35.5	22.692651910211822	1000.0	22499.0
0.047670001161098395	0.00021447565943427533	0.31030207497878837	-0.08529430877864361	0.020261024192720658	-0.0003725877017802531	3.471965230629905e-05	0.3978382536172869	31.8	21.526562469364098	1000.0	22499.0
0.04742698431462042	0.00020201645213455938	0.31505040079323543	-0.08753942544758334	0.020426567690819526	-0.0004034732549598626	3.718038506259794e-05	0.3864666695713997	46.1	23.081220543490293	1000.0	22499.0
0.047351616869866914	0.00020194387830328714	0.3314729956061027	-0.08964510222673415	0.020548909906297957	-0.00042238686063519464	3.851737855714567e-05	0.3757480376601225	43.6	22.239319669681812	1000.0	22499.0
0.04727134782522923	0.00020496064190554487	0.33694195446888714	-0.09157179007828245	0.020634137500077483	-0.00042943594961166126	3.878968161196787e-05	0.3656226436257359	33.5	21.201850876081767	1000.0	22499.0
0.04707364413887261	0.00019949972271995404	0.3357786281078596	-0.09343290028572061	0.020647425884008398	-0.0004433658468946015	3.9736061510210954e-05	0.3561026954889301	56.3	23.067944675640355	1000.0	22499.0
0.04708315467834473	0.00019738674982662242	0.34373197560471047	-0.09500784085988989	0.02084907911717892	-0.0004612970925815721	4.105399136250298e-05	0.3470564927339552	55.0	22.263839741690003	1000.0	22499.0
0.04674347388893367	0.000196554833253396	0.35073306856702996	-0.09651309243738655	0.020774853579700017	-0.0004717800428338935	4.1719951639544285e-05	0.33849979609251063	54.2	22.277584643989815	1000.0	22499.0
0.046811805185675695	0.0001940106851236081	0.34744796785952536	-0.09770535650551337	0.0210968629688025	-0.00045331640101044295	3.983290972771839e-05	0.33035920602083185	41.3	23.01360677228115	1000.0	22499.0
0.046552219371497644	0.00019674518452823502	0.3589737716659127	-0.09899103854298594	0.021166650819778518	-0.0004858030554479227	4.2466188937174814e-05	0.3226591001272206	48.9	21.9330478263681	1000.0	22499.0
0.04663811121433966	0.00018974687137730204	0.36438751653457097	-0.10021440475285055	0.02121250818595289	-0.0004939475229799642	4.288238041634577e-05	0.31532896039485875	42.4	22.525224566888607	1000.0	22499.0
0.046529373937845155	0.00019279869883729816	0.374323203752499	-0.10068287106752397	0.021058304119855157	-0.0004872634281538244	4.203879897586095e-05	0.3083123923897737	45.7	21.827996387836478	1000.0	22499.0
0.04644682589024297	0.00019500353341988182	0.38247265230727673	-0.10128262497186635	0.021698856451362367	-0.0005071683442799032	4.3464538293813504e-05	0.3016460685014721	41.5	22.468608401030387	1000.0	22499.0
0.04639880694746964	0.00018393104607430528	0.3857993759059207	-0.10212005645632745	0.02154764436036349	-0.0005330937146270106	4.538861423200161e-05	0.2953398302674297	44.4	22.389365364025906	1000.0	22499.0
0.04632799573838712	0.000191032464935434	0.38272053623424485	-0.1022618801355362	0.021894517244398556	-0.0005304309970565089	4.486947958153559e-05	0.28929543832540516	49.4	22.03098723851741	1000.0	22499.0
