Steps	loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/qc_penalty	loss/lagrangian	eval/Cost	eval/Reward	eval/Length	train/best_idx	update/env_step
2499	0.08431297377347921	0.002093808809322398	0.26777956587411433	-0.018839416217172368	-4.792754852526289e-05	3.616693671498867e-05	598.7	207.48980611996916	1000.0	2499.0	2499.0
4999	0.06498897016346447	0.004655652039270232	0.6217577548601143	-0.154009481164813	-5.003036224826474e-05	7.223884450133951e-05	293.6	154.44682362680385	1000.0	4999.0	4999.0
7499	0.06075534954816105	0.005419536618019855	0.8367982750982546	-0.24957585705518784	0.00010246698144830912	0.0007586244136962196	477.9	197.15482294615015	1000.0	4999.0	7499.0
9999	0.05844074598699817	0.006443786113544466	1.0784321459187582	-0.3237944078922271	0.0016864974879273803	0.027958043909544983	511.9	216.91961402471878	1000.0	4999.0	9999.0
12499	0.056921965044736914	0.007779391869316653	1.2590732554702817	-0.386872551798821	0.0020758105345594123	0.027856973452912576	268.9	130.10222600728275	1000.0	12499.0	12499.0
14999	0.055539123506844	0.00898639980295278	1.2993358634328431	-0.44137917300462687	0.0023000604933389717	0.026622963664680765	191.2	132.14919133023983	1000.0	14999.0	14999.0
17499	0.054585341116785986	0.010917082906535166	1.662856785761024	-0.49137856801748286	0.002220109388324093	0.023222437741931907	496.4	202.21655398099077	1000.0	14999.0	17499.0
19999	0.05372696564793574	0.011788492705399133	1.8615681711270324	-0.5325647278904907	0.0026746134369139353	0.024995955337583985	287.9	132.6856737808309	1000.0	14999.0	19999.0
22499	0.05313943370729684	0.012208368988832744	2.0758410909945417	-0.5630360080480556	0.003030783774606965	0.022851262606706488	207.3	135.05891391660987	1000.0	14999.0	22499.0
24999	0.0525691453367471	0.011597094098505411	2.1102329396839377	-0.5897872686624523	0.0029840168179455792	0.021898440123976643	388.0	170.1463615302048	1000.0	14999.0	24999.0
27499	0.05227893618345258	0.011716176541656085	1.9035572804284626	-0.6124610826015476	0.003162019272010916	0.022829357237284114	223.5	144.22611222742282	1000.0	14999.0	27499.0
29999	0.05189196042269472	0.012602269442193554	1.7358357593328317	-0.6321990118980415	0.0030697911772930653	0.02183533994034006	41.6	77.19985054569706	1000.0	29999.0	29999.0
32499	0.0516228716373443	0.012739534504904193	1.7064009542624663	-0.6511569060087203	0.0030678358125789625	0.02447810892348281	130.0	131.27169143821925	1000.0	29999.0	32499.0
34999	0.0513124804720283	0.012814214520591522	1.7120824910596002	-0.6672048301458355	0.0029645274947500667	0.0229481059687754	202.2	121.62477492264675	1000.0	29999.0	34999.0
37499	0.05094916954487554	0.013000799750580553	1.6036148734348696	-0.6833408060312268	0.0027630092392923393	0.021913847696798557	482.9	227.4859819014377	1000.0	29999.0	37499.0
39999	0.050681091351807143	0.01297030836168198	1.746513263204585	-0.6973706371784206	0.003265230595550359	0.023392405021956938	130.7	128.83417463995815	1000.0	29999.0	39999.0
42499	0.05030736890882252	0.013840877434139899	1.8629318405470723	-0.7116321236610418	0.0031273203691438564	0.025982278560189274	75.1	81.99515492014997	1000.0	29999.0	42499.0
44999	0.050115984649956175	0.013136022299117533	1.9090807096959994	-0.720382367181778	0.0034517306437165172	0.02427726421880649	186.7	120.5491137615342	1000.0	29999.0	44999.0
47499	0.05007291389703745	0.013410527193545704	2.044496553341955	-0.7279468599081022	0.0034984754386374285	0.02890503303019579	199.1	126.83220165413326	1000.0	29999.0	47499.0
49999	0.04972607916891571	0.014383180652547845	2.2880761928200277	-0.7352981173038485	0.003437719724731104	0.02467129286411163	251.1	139.37988500408835	1000.0	29999.0	49999.0
52499	0.04953861542940143	0.013542045744315443	2.0174374768517853	-0.7398653132915488	0.0037702455716064815	0.025139511566166423	271.0	129.46244787641297	1000.0	29999.0	52499.0
54999	0.04939807265400876	0.01329300911519568	1.9203333872941601	-0.7424311177015318	0.003919676293493466	0.026742558182239678	154.1	90.17236042933128	1000.0	29999.0	54999.0
57499	0.04922628956437105	0.01271278019226915	1.918481112318426	-0.7475631162881864	0.0037691796320302087	0.026608390789411202	189.6	114.04186697632016	1000.0	29999.0	57499.0
59999	0.04929515587985511	0.013504724531366452	1.8689869312327518	-0.7505357234239584	0.003607925506617363	0.02777445176980253	301.8	139.64957453685219	1000.0	29999.0	59999.0
62499	0.04911916593015191	0.013102504316319675	1.8566937462037425	-0.7539916303634646	0.00408116174654792	0.02408356715889204	179.2	100.71190549478845	1000.0	29999.0	62499.0
64999	0.04885581698119638	0.013135902900503134	1.8905183859386627	-0.7567890505075449	0.004191982096652731	0.025643824811630852	184.5	111.66412072193413	1000.0	29999.0	64999.0
67499	0.048701337945461144	0.013336700901514986	1.9531632649953314	-0.7598869999647161	0.003894752688176878	0.02483692448296843	206.2	111.94051409538065	1000.0	29999.0	67499.0
69999	0.04868744854032991	0.013196338151737767	2.1045842356281406	-0.7631691451311108	0.00493309707691206	0.025152344274769273	342.2	142.8209797711557	1000.0	29999.0	69999.0
72499	0.048593851652741486	0.012848346313122825	2.010750274608115	-0.7628199844360344	0.005010195141152738	0.022979847757660873	104.3	60.77958155786708	1000.0	29999.0	72499.0
74999	0.048343299220502296	0.012709145636299242	2.237693985746384	-0.7643113799095141	0.0050443393939781506	0.02300974920110179	148.1	93.8339685982725	1000.0	29999.0	74999.0
77499	0.0483183924414218	0.013364337719820034	2.214105157043337	-0.7649000477313996	0.005179655123140944	0.018417920080314395	316.4	128.92556781086589	1000.0	29999.0	77499.0
