loss/chi_loss	loss/tau_loss	loss/D_kl	loss/Df	loss/td_error	loss/nu_loss	loss/lmbda_loss	loss/actor_loss	loss/tau	loss/lmbda	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.0457443832349508	0.007810679330676783	0.0037134098007110513	0.14619731566856198	0.19362185335873772	0.043040124603008746	2.3942077882766686	1.2401888871942262	1.232441575241087	1.2249971820831302	44.5	324.92420582388445	213.4	2499.0
0.07095966729612051	0.0027070564083967854	0.007637563903847733	0.12488081109440362	0.15119448274162003	0.04018576347025321	2.043802600765226	0.8803077122444729	1.1417705896854404	1.0594152355194053	30.8	476.9524136104761	325.8	4999.0
0.09486795426264553	-0.0018919794433782968	0.011646939476768465	0.10856254668305716	0.1477973439498408	0.03968682982476954	1.7319131743907907	0.769093157569263	1.140528779459002	0.9090022211074817	4.1	419.1043700236626	296.7	7499.0
0.11727658787391153	-0.005327096049493414	0.01438685378630768	0.09578738925576293	0.17627098634737015	0.04338625295800471	1.4567325852394113	0.7095967032934459	1.2102543314456935	0.7733504209041585	59.9	583.8616643988605	406.9	7499.0
0.13860127179734957	-0.008477935482925398	0.01672639291515218	0.08543208464944463	0.23505823386762173	0.04835257451895186	1.214669964671133	0.6690000316838682	1.259274672079086	0.6525201585292818	69.1	661.3819803665043	434.6	7499.0
0.16097110950030488	-0.011835477077215932	0.018755473229165355	0.08225441755821221	0.30683785754313864	0.05483043771560778	1.0048026578426341	0.6492221312294413	1.3490214178085302	0.5463083550930029	50.4	900.6597286561694	686.1	7499.0
0.18260957324745025	-0.013920490548014664	0.019408921282880097	0.07784928944774927	0.3675012721713853	0.06327477830642049	0.8252073102712622	0.6420757337351236	1.4784364803791055	0.4541650227904323	0.5	365.62972888780024	263.6	17499.0
0.20130752514521164	-0.015001913184486328	0.019102028879407734	0.0802365971418324	0.45842542804152336	0.06620554455531255	0.6745778898119927	0.6311952292189781	1.6494131684303288	0.3751249762892722	63.6	483.8213599942092	327.4	17499.0
0.21822666766130897	-0.015262520036846432	0.01834222896692692	0.07713035373045148	0.5023688438207017	0.08126331109986297	0.548791080749034	0.6252639220101142	1.8313771799087548	0.3080557911872876	0.0	366.6336096831914	265.8	22499.0
0.23426393812784446	-0.015108860242646174	0.017475740444090327	0.07787429606157631	0.5551660584411823	0.08739920219781137	0.4443829857230195	0.6220274501211377	2.0241246215343494	0.251731352162361	66.1	870.3067713389465	658.1	22499.0
0.23996581287579333	-0.012948906289078875	0.015852929474266565	0.08421501885903827	0.6578899755145617	0.08930822527418189	0.36032056431770326	0.6127446221791547	2.2157711035728416	0.20478795948028558	66.9	665.2372948883137	470.5	22499.0
0.24658948513623957	-0.010894750555061913	0.014542081687701151	0.0889664090468958	0.7402016378528645	0.09079037828414808	0.2909058410644531	0.6035792081287653	2.4040761196136464	0.16597486790418622	43.7	489.3178673373275	341.2	22499.0
0.2546674710690064	-0.009226857082260545	0.013568952011242462	0.09129791233264599	0.7977398773703366	0.09971114515303828	0.233995606446266	0.6008649308125871	2.5866571788787818	0.13412180269360516	5.6	391.08306378784545	280.5	22499.0
0.2545989227246508	-0.006338133503304248	0.012304125768375205	0.09855132251501898	0.8619091803462213	0.09404325919306757	0.1885865928411482	0.5856469406238737	2.7563892275810256	0.10810823166072372	11.2	362.4663102362526	253.0	22499.0
0.2575380718352728	-0.004553991063601998	0.011570035683620456	0.10404485286358117	0.9332871276534632	0.09702104264085011	0.15143014500737184	0.5834870363429936	2.904470162963861	0.0869445842325688	49.9	356.67742952023707	230.9	22499.0
0.26118350267243307	-0.0032153445654048455	0.011061232363446073	0.10514889423337437	0.9604085321957577	0.10531139032848359	0.12134698330759991	0.5818930411850196	3.0306043836593655	0.06981823156625037	21.9	355.10855128831577	241.6	22499.0
0.26101233972012633	-0.001664107067168696	0.010536162709750782	0.1040000144913191	1.0328004667085364	0.10485330845924651	0.09731019079983236	0.5631345165699817	3.1061647418022154	0.05598489565849302	179.1	687.450603454158	414.3	22499.0
0.26018165430463874	-0.000996735092235868	0.010316447947444565	0.11198169641590762	1.0895547306757396	0.09765721595632362	0.07797116764485829	0.5597756702306392	3.1536098206520013	0.044839512979984335	89.4	322.49213835638074	166.1	22499.0
0.26120187500836145	-0.0006268211069636892	0.01019694413775673	0.10909153737802234	1.0864038016855817	0.10755186154072577	0.062361315198242756	0.5446662244552841	3.1807951704978965	0.03588023111522198	603.6	1622.2849875356887	888.0	22499.0
0.26485184637115283	-0.0007071953562132878	0.010220067535938697	0.11383678312008513	1.1293791067428238	0.10739758951731922	0.0497709966465831	0.5459330519062922	3.2156699727058378	0.02869759032800795	37.4	159.5731097186333	93.5	22499.0
0.26421946330288576	-0.00048794989060606947	0.010150638441740602	0.11652873185044964	1.1834836633964672	0.1017006459969114	0.03979263989403839	0.5381027123094784	3.242050046634673	0.022936994527280305	3.8	326.7870738930583	223.7	22499.0
0.26458015162878373	-0.0002903778895359202	0.010089335164370794	0.11924252526181865	1.2137467961592732	0.1054618062844196	0.031778548543900276	0.5311481129756398	3.2524595879554767	0.018322495245933497	83.1	287.1780634153514	142.4	22499.0
0.26807613010457854	-0.0005960189940443916	0.010182399350600618	0.11560634211166113	1.1275484521401278	0.11178668053967492	0.025332024219632196	0.5289880357436837	3.2636702028274502	0.014632588804140695	11.4	418.48990291563393	300.4	22499.0
0.26868007709832786	-0.0004946233723773114	0.010150490997653926	0.117170795830819	1.1815746705269965	0.10661102713701139	0.020218232210352963	0.5193520532298493	3.2892287092208847	0.011683278758078786	0.5	340.352870763218	241.8	22499.0
0.26868766944492073	-6.467210362043316e-05	0.010019649106947932	0.1177964650169457	1.1409223823333683	0.10990361644652055	0.016138356725871543	0.5180629481254729	3.2974565252304133	0.009324880068376657	58.7	448.8141886937579	299.5	22499.0
0.2686115324427681	3.332908122415561e-05	0.009989908261568915	0.11540411471596665	1.1260301213602861	0.10888434202642186	0.012877127635478963	0.5101139651751623	3.293774805545813	0.007441224524565043	99.5	342.6750815659563	182.7	22499.0
0.2647661392005518	0.00011187163060487263	0.00996611877087077	0.11999789786157541	1.2321646140613864	0.10562361277978176	0.010297847331687805	0.5033650269713947	3.2831621977806065	0.005935984112881128	22.4	324.18184712535503	221.8	22499.0
0.2674908035640523	-0.00036903126983015624	0.010112374442613786	0.12534413180930354	1.2494932331372293	0.10931460126162555	0.008200823809206496	0.5066741833489581	3.281618561935424	0.004735547488555316	12.5	143.57762857767534	95.9	22499.0
0.2700414961700904	-0.0004115798406334315	0.01012483845764604	0.12300253696254526	1.2334980303662058	0.10369889575946813	0.006533304793760184	0.499207452197208	3.300314064788821	0.0037784623875282645	113.1	393.80601367160875	222.2	22499.0
0.26977656700405883	-0.0002796714479881748	0.010084558450982897	0.12629742029030996	1.2693301781774649	0.10712574081578052	0.005212091621197763	0.4986541043825586	3.3086226952552766	0.0030137085434049325	0.0	312.20277545003256	222.8	22499.0
0.26863138360417455	5.234049172726737e-05	0.00998421656535901	0.12893989879618656	1.2693478552015185	0.10212487605665231	0.0041588656656443915	0.49357539847629917	3.318177478694917	0.0024037456928752304	8.1	257.86269941379413	173.0	22499.0
0.26715134045015865	0.000414879579350918	0.009874382569199439	0.12164926664901399	1.2706438628344692	0.110165698083293	0.0033203142716549333	0.4840205762556107	3.2976014583587614	0.0019167822030372833	18.2	66.9313327221766	40.9	22499.0
0.2696003887442218	-0.00047003320830172127	0.010142418266615227	0.13371453767155236	1.2480966199759622	0.1010766954561934	0.002644049924053249	0.489279414429602	3.3033454694747917	0.00152889157165773	0.0	326.11311652489064	219.5	22499.0
0.2649817156685436	0.0005524258909764281	0.009832563876890257	0.13063310671373832	1.3127386844655506	0.10100694872609689	0.00211383158056997	0.47390751929454267	3.3003158835411046	0.0012191266957204774	34.7	132.7049012358896	73.4	22499.0
0.2622050383040055	0.000766978182037747	0.009765646565366826	0.1279187939620271	1.32294916879104	0.10288930275652505	0.0016882398643530913	0.4674289049234595	3.2680776685714705	0.0009720141694881041	0.0	316.788787391055	220.5	22499.0
0.26578652251098767	-0.0002894756095146476	0.010088798082808529	0.13052224394026996	1.3032515228153236	0.10171325172954122	0.0013438380735460694	0.4689351276641232	3.258105886363979	0.0007751784360734748	42.5	230.84591595659225	137.8	22499.0
0.26370975071220204	0.00040552962704114125	0.009875564726324344	0.13160613640893504	1.3524362450894203	0.09914361982513627	0.0010725803225999694	0.4643691948508292	3.2638648807525583	0.0006182170725893228	17.0	251.61800816640485	162.4	22499.0
0.2645586333351581	-0.00016735406382532579	0.010051510070671928	0.13338847742625498	1.3141279540750592	0.10074505407056517	0.0008550457227043793	0.4626364016391727	3.2466671852111864	0.0004929333113133912	38.6	181.43517733907123	112.7	22499.0
0.2665874025384414	-0.0006634172967336796	0.01020337173659974	0.13551891277836337	1.3205102009670324	0.09870900441915878	0.0006812065060017636	0.45915751046479725	3.2669056210517873	0.00039314112495631	167.7	731.1068809793395	384.4	22499.0
0.26304965931469265	0.0004469561129873445	0.00986312744750289	0.13204045771176243	1.3246336292304048	0.10400246433529818	0.0005440524019068106	0.45384175735552734	3.2624482668876684	0.000313445952907205	108.0	491.96001346667447	275.3	22499.0
