loss/actor_loss	eval/Cost	eval/Reward	eval/Length	train/best_idx
0.11178077699244024	175.2	864.604823092656	494.8	2499.0
0.08746913035511991	18.1	63.235235375273554	38.6	4999.0
0.08175859673023222	41.0	340.72671157054106	209.2	4999.0
0.07792722962647682	90.9	913.6874575681135	542.2	4999.0
0.0756306929498912	71.9	1092.9919760288258	708.8	4999.0
0.07335939966142181	11.9	406.36201423928367	289.6	14999.0
0.07207437849938884	81.9	976.9363685321975	628.1	14999.0
0.07057641357183485	76.3	463.48192322929754	270.9	14999.0
0.0697875222668053	250.6	943.0565230917671	507.5	14999.0
0.06888517409116035	125.7	648.0705661719842	393.0	14999.0
0.06809284171015026	95.1	904.9541605968534	612.8	14999.0
0.0674577121943235	151.7	737.049823228928	414.7	14999.0
0.06687176472097635	163.7	737.8037415576862	354.6	14999.0
0.06648473262339848	33.9	492.3222436987817	325.7	14999.0
0.0661164061188697	129.2	1062.981246821384	662.6	14999.0
0.06565584453195321	91.2	604.3092121131554	372.8	14999.0
0.06545541979670513	77.2	570.586473491859	353.9	14999.0
0.064880419626832	47.2	333.7902231441214	220.2	14999.0
0.06448826185017807	128.7	936.4720611887872	570.1	14999.0
0.06448694720715291	119.6	698.5103731693141	420.5	14999.0
0.064153752785921	75.7	1146.0253323269812	852.4	14999.0
0.06393824520111084	49.1	545.3547519223212	344.1	14999.0
0.0637726688757539	82.2	361.4653002485138	161.3	14999.0
0.06333384119570251	79.3	629.6695464653302	357.8	14999.0
0.06321193783730274	205.4	1452.5558542787526	835.9	14999.0
0.06318298110365882	92.8	1247.4374651079986	807.6	14999.0
0.06290229755640026	79.3	1437.089054508165	934.2	14999.0
0.06266919008642416	55.7	962.3633311404477	641.2	14999.0
0.06264537370651962	115.5	411.41272688900506	249.6	14999.0
0.062456919561326645	66.5	234.58885297111402	94.0	14999.0
0.06217741656154393	92.2	848.3273714947845	532.7	14999.0
0.06220292656868697	91.8	864.3186624907769	593.5	14999.0
0.062150227336585345	110.0	1231.4290007919983	782.9	14999.0
0.06197130400836472	84.2	732.9509703475147	416.7	14999.0
0.06182012892067435	112.9	1227.2715175395456	785.9	14999.0
0.061473355993628576	101.5	955.166843506912	614.8	14999.0
0.06148126217275856	108.7	584.8036475111352	263.3	14999.0
0.06139604884088037	86.3	593.1890721150146	344.5	14999.0
0.06126305427402256	69.1	264.03719315013865	131.1	14999.0
0.06118754341751329	106.1	1089.2157361742159	632.8	14999.0
